Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,9738,+,03 May 2006,12:20
GOLD,10 GRMS,AHMEDABAD,9604,+,02 May 2006,16:35
GOLD,10 GRMS,AHMEDABAD,9565,+,02 May 2006,12:44
GOLD,10 GRMS,AHMEDABAD,9520,=,29 Apr 2006,12:45
GOLD,10 GRMS,AHMEDABAD,9520,+,29 Apr 2006,12:31
GOLD,10 GRMS,AHMEDABAD,9332,=,28 Apr 2006,16:49
GOLD,10 GRMS,AHMEDABAD,9332,-,28 Apr 2006,12:33
GOLD,10 GRMS,AHMEDABAD,9342,+,27 Apr 2006,12:33
GOLD,10 GRMS,AHMEDABAD,9233,-,26 Apr 2006,16:28
GOLD,10 GRMS,AHMEDABAD,9272,+,26 Apr 2006,12:45
GOLD,10 GRMS,AHMEDABAD,9205,+,25 Apr 2006,16:34
GOLD,10 GRMS,AHMEDABAD,9090,-,25 Apr 2006,12:40
GOLD,10 GRMS,AHMEDABAD,9262,-,24 Apr 2006,16:49
GOLD,10 GRMS,AHMEDABAD,9275,-,24 Apr 2006,13:02
GOLD,10 GRMS,AHMEDABAD,9405,=,22 Apr 2006,13:18
GOLD,10 GRMS,AHMEDABAD,9405,+,22 Apr 2006,12:52
GOLD,10 GRMS,AHMEDABAD,9120,+,21 Apr 2006,16:35
GOLD,10 GRMS,AHMEDABAD,9005,-,21 Apr 2006,12:36
GOLD,10 GRMS,AHMEDABAD,9425,+,20 Apr 2006,16:45
GOLD,10 GRMS,AHMEDABAD,9380,+,20 Apr 2006,12:26
GOLD,10 GRMS,AHMEDABAD,9175,+,19 Apr 2006,16:46
GOLD,10 GRMS,AHMEDABAD,9153,+,19 Apr 2006,12:48
GOLD,10 GRMS,AHMEDABAD,9060,+,18 Apr 2006,16:36
GOLD,10 GRMS,AHMEDABAD,9030,+,18 Apr 2006,12:24
GOLD,10 GRMS,AHMEDABAD,8825,+,15 Apr 2006,12:45
GOLD,10 GRMS,AHMEDABAD,8750,=,13 Apr 2006,17:48
GOLD,10 GRMS,AHMEDABAD,8775,+,13 Apr 2006,12:46
GOLD,10 GRMS,AHMEDABAD,8755,+,12 Apr 2006,16:41
GOLD,10 GRMS,AHMEDABAD,8720,-,12 Apr 2006,13:06
GOLD,10 GRMS,AHMEDABAD,8735,-,11 Apr 2006,16:52
GOLD,10 GRMS,AHMEDABAD,8770,+,11 Apr 2006,13:01
GOLD,10 GRMS,AHMEDABAD,8702,+,10 Apr 2006,17:57
GOLD,10 GRMS,AHMEDABAD,8665,+,10 Apr 2006,12:38
GOLD,10 GRMS,AHMEDABAD,8575,-,08 Apr 2006,12:50
GOLD,10 GRMS,AHMEDABAD,8635,+,07 Apr 2006,16:39
GOLD,10 GRMS,AHMEDABAD,8630,+,07 Apr 2006,12:50
GOLD,10 GRMS,AHMEDABAD,8615,+,06 Apr 2006,16:40
GOLD,10 GRMS,AHMEDABAD,8555,+,06 Apr 2006,12:59
GOLD,10 GRMS,AHMEDABAD,8460,+,05 Apr 2006,23:26
GOLD,10 GRMS,AHMEDABAD,8445,-,05 Apr 2006,13:03
GOLD,10 GRMS,AHMEDABAD,8480,=,04 Apr 2006,16:43
GOLD,10 GRMS,AHMEDABAD,8480,-,04 Apr 2006,13:09
GOLD,10 GRMS,AHMEDABAD,8555,+,03 Apr 2006,16:47
GOLD,10 GRMS,AHMEDABAD,8520,+,03 Apr 2006,12:51
GOLD,10 GRMS,AHMEDABAD,8480,-,01 Apr 2006,14:28
GOLD,10 GRMS,AHMEDABAD,8515,-,31 Mar 2006,16:54
GOLD,10 GRMS,AHMEDABAD,8545,+,31 Mar 2006,12:12
GOLD,10 GRMS,AHMEDABAD,8415,+,30 Mar 2006,16:40
GOLD,10 GRMS,AHMEDABAD,8395,+,30 Mar 2006,12:39
GOLD,10 GRMS,AHMEDABAD,8250,+,29 Mar 2006,16:46
GOLD,10 GRMS,AHMEDABAD,8215,-,29 Mar 2006,12:43
GOLD,10 GRMS,AHMEDABAD,8275,=,28 Mar 2006,13:35
GOLD,10 GRMS,AHMEDABAD,8275,+,28 Mar 2006,12:54
GOLD,10 GRMS,AHMEDABAD,8215,+,27 Mar 2006,16:52
GOLD,10 GRMS,AHMEDABAD,8175,-,27 Mar 2006,12:31
GOLD,10 GRMS,AHMEDABAD,8180,=,25 Mar 2006,13:15
GOLD,10 GRMS,AHMEDABAD,8180,+,25 Mar 2006,12:20
GOLD,10 GRMS,AHMEDABAD,8045,+,24 Mar 2006,16:35
GOLD,10 GRMS,AHMEDABAD,8025,+,24 Mar 2006,12:38
GOLD,10 GRMS,AHMEDABAD,7995,-,23 Mar 2006,16:37
GOLD,10 GRMS,AHMEDABAD,8015,+,23 Mar 2006,12:25
GOLD,10 GRMS,AHMEDABAD,8005,-,22 Mar 2006,16:36
GOLD,10 GRMS,AHMEDABAD,8040,-,22 Mar 2006,12:39
GOLD,10 GRMS,AHMEDABAD,8045,-,21 Mar 2006,12:28
GOLD,10 GRMS,AHMEDABAD,8055,-,20 Mar 2006,16:36
GOLD,10 GRMS,AHMEDABAD,8075,+,20 Mar 2006,12:13
GOLD,10 GRMS,AHMEDABAD,8055,-,18 Mar 2006,12:43
GOLD,10 GRMS,AHMEDABAD,8060,+,17 Mar 2006,16:43
GOLD,10 GRMS,AHMEDABAD,8040,+,17 Mar 2006,12:37
GOLD,10 GRMS,AHMEDABAD,8005,+,16 Mar 2006,12:32
GOLD,10 GRMS,AHMEDABAD,7945,=,14 Mar 2006,19:13
GOLD,10 GRMS,AHMEDABAD,14575,+,14 Mar 2006,12:07
GOLD,10 GRMS,AHMEDABAD,7915,-,13 Mar 2006,16:51
GOLD,10 GRMS,AHMEDABAD,7925,+,13 Mar 2006,12:46
GOLD,10 GRMS,AHMEDABAD,7885,-,11 Mar 2006,12:36
GOLD,10 GRMS,AHMEDABAD,7940,+,10 Mar 2006,16:59
GOLD,10 GRMS,AHMEDABAD,7935,-,10 Mar 2006,12:40
GOLD,10 GRMS,AHMEDABAD,7975,+,09 Mar 2006,16:56
GOLD,10 GRMS,AHMEDABAD,7950,-,09 Mar 2006,12:48
GOLD,10 GRMS,AHMEDABAD,7980,-,08 Mar 2006,16:38
GOLD,10 GRMS,AHMEDABAD,8015,-,08 Mar 2006,12:15
GOLD,10 GRMS,AHMEDABAD,8075,-,07 Mar 2006,12:38
GOLD,10 GRMS,AHMEDABAD,8225,=,06 Mar 2006,16:47
GOLD,10 GRMS,AHMEDABAD,8225,+,06 Mar 2006,12:20
GOLD,10 GRMS,AHMEDABAD,8185,-,04 Mar 2006,12:33
GOLD,10 GRMS,AHMEDABAD,8240,+,03 Mar 2006,16:35
GOLD,10 GRMS,AHMEDABAD,8235,+,03 Mar 2006,12:09
GOLD,10 GRMS,AHMEDABAD,8160,+,02 Mar 2006,12:25
GOLD,10 GRMS,AHMEDABAD,8150,+,01 Mar 2006,16:49
GOLD,10 GRMS,AHMEDABAD,8125,+,01 Mar 2006,12:39
GOLD,10 GRMS,AHMEDABAD,8070,-,28 Feb 2006,12:48
GOLD,10 GRMS,AHMEDABAD,8080,=,27 Feb 2006,17:38
GOLD,10 GRMS,AHMEDABAD,8080,-,27 Feb 2006,14:19
GOLD,10 GRMS,AHMEDABAD,8100,+,25 Feb 2006,12:40
GOLD,10 GRMS,AHMEDABAD,8000,-,24 Feb 2006,16:57
GOLD,10 GRMS,AHMEDABAD,8030,-,24 Feb 2006,13:44
GOLD,10 GRMS,AHMEDABAD,8045,-,23 Feb 2006,16:32
GOLD,10 GRMS,AHMEDABAD,8050,=,23 Feb 2006,12:49
GOLD,10 GRMS,AHMEDABAD,8050,+,22 Feb 2006,16:52
GOLD,10 GRMS,AHMEDABAD,8035,+,21 Feb 2006,16:43
GOLD,10 GRMS,AHMEDABAD,8020,+,18 Feb 2006,12:36
GOLD,10 GRMS,AHMEDABAD,7935,=,17 Feb 2006,15:55
GOLD,10 GRMS,AHMEDABAD,7935,+,17 Feb 2006,12:34
GOLD,10 GRMS,AHMEDABAD,7880,=,15 Feb 2006,17:48
GOLD,10 GRMS,AHMEDABAD,7920,+,15 Feb 2006,13:27
GOLD,10 GRMS,AHMEDABAD,7825,+,14 Feb 2006,16:47
GOLD,10 GRMS,AHMEDABAD,7765,-,14 Feb 2006,12:34
GOLD,10 GRMS,AHMEDABAD,7930,=,13 Feb 2006,18:28
GOLD,10 GRMS,AHMEDABAD,7930,-,13 Feb 2006,12:33
GOLD,10 GRMS,AHMEDABAD,7980,-,11 Feb 2006,12:44
GOLD,10 GRMS,AHMEDABAD,8075,+,10 Feb 2006,16:48
GOLD,10 GRMS,AHMEDABAD,7935,-,08 Feb 2006,12:19
GOLD,10 GRMS,AHMEDABAD,8200,=,07 Feb 2006,16:52
GOLD,10 GRMS,AHMEDABAD,8200,-,04 Feb 2006,13:09
GOLD,10 GRMS,AHMEDABAD,8205,+,31 Jan 2006,16:47
GOLD,10 GRMS,AHMEDABAD,8080,-,30 Jan 2006,16:55
GOLD,10 GRMS,AHMEDABAD,8110,+,30 Jan 2006,13:00
GOLD,10 GRMS,AHMEDABAD,8080,+,28 Jan 2006,13:20
GOLD,10 GRMS,AHMEDABAD,8060,-,27 Jan 2006,12:27
GOLD,10 GRMS,AHMEDABAD,8080,+,25 Jan 2006,12:26
GOLD,10 GRMS,AHMEDABAD,8060,+,24 Jan 2006,16:43
GOLD,10 GRMS,AHMEDABAD,8055,+,24 Jan 2006,12:57
GOLD,10 GRMS,AHMEDABAD,8030,+,23 Jan 2006,12:53
GOLD,10 GRMS,AHMEDABAD,8010,-,21 Jan 2006,12:27
GOLD,10 GRMS,AHMEDABAD,8090,=,20 Jan 2006,17:15
GOLD,10 GRMS,AHMEDABAD,8090,+,20 Jan 2006,13:47
GOLD,10 GRMS,AHMEDABAD,7955,-,19 Jan 2006,17:51
GOLD,10 GRMS,AHMEDABAD,7990,+,19 Jan 2006,13:07
GOLD,10 GRMS,AHMEDABAD,7930,-,18 Jan 2006,13:11
GOLD,10 GRMS,AHMEDABAD,8110,+,17 Jan 2006,12:48
GOLD,10 GRMS,AHMEDABAD,8010,=,14 Jan 2006,14:44
GOLD,10 GRMS,AHMEDABAD,8010,+,14 Jan 2006,12:56
GOLD,10 GRMS,AHMEDABAD,7925,+,13 Jan 2006,18:28
GOLD,10 GRMS,AHMEDABAD,7900,-,13 Jan 2006,12:35
GOLD,10 GRMS,AHMEDABAD,7915,+,12 Jan 2006,16:39
GOLD,10 GRMS,AHMEDABAD,7895,+,12 Jan 2006,12:56
GOLD,10 GRMS,AHMEDABAD,7885,-,11 Jan 2006,12:39
GOLD,10 GRMS,AHMEDABAD,7900,-,10 Jan 2006,16:40
GOLD,10 GRMS,AHMEDABAD,7920,+,10 Jan 2006,12:52
GOLD,10 GRMS,AHMEDABAD,7845,-,09 Jan 2006,16:50
GOLD,10 GRMS,AHMEDABAD,7875,+,09 Jan 2006,12:12
GOLD,10 GRMS,AHMEDABAD,7870,+,07 Jan 2006,12:33
GOLD,10 GRMS,AHMEDABAD,7750,+,06 Jan 2006,16:43
GOLD,10 GRMS,AHMEDABAD,7710,-,06 Jan 2006,12:59
GOLD,10 GRMS,AHMEDABAD,7760,-,05 Jan 2006,12:13
GOLD,10 GRMS,AHMEDABAD,7835,+,04 Jan 2006,16:47
GOLD,10 GRMS,AHMEDABAD,7830,+,04 Jan 2006,12:25
GOLD,10 GRMS,AHMEDABAD,7640,+,02 Jan 2006,12:37
GOLD,10 GRMS,AHMEDABAD,7635,+,31 Dec 2005,13:35
GOLD,10 GRMS,AHMEDABAD,7580,-,30 Dec 2005,16:41
GOLD,10 GRMS,AHMEDABAD,7590,+,30 Dec 2005,12:21
GOLD,10 GRMS,AHMEDABAD,7545,+,28 Dec 2005,12:31
GOLD,10 GRMS,AHMEDABAD,7510,=,27 Dec 2005,19:14
GOLD,10 GRMS,AHMEDABAD,12600,+,27 Dec 2005,12:23
GOLD,10 GRMS,AHMEDABAD,7470,=,26 Dec 2005,19:55
GOLD,10 GRMS,AHMEDABAD,7470,+,26 Dec 2005,12:36
GOLD,10 GRMS,AHMEDABAD,7450,-,24 Dec 2005,12:22
GOLD,10 GRMS,AHMEDABAD,7460,+,23 Dec 2005,16:43
GOLD,10 GRMS,AHMEDABAD,7455,+,23 Dec 2005,12:40
GOLD,10 GRMS,AHMEDABAD,7350,=,22 Dec 2005,16:44
GOLD,10 GRMS,AHMEDABAD,7350,+,22 Dec 2005,12:54
GOLD,10 GRMS,AHMEDABAD,7340,+,21 Dec 2005,16:37
GOLD,10 GRMS,AHMEDABAD,7310,-,21 Dec 2005,12:04
GOLD,10 GRMS,AHMEDABAD,7500,+,20 Dec 2005,16:47
GOLD,10 GRMS,AHMEDABAD,7445,-,20 Dec 2005,12:34
GOLD,10 GRMS,AHMEDABAD,7500,=,19 Dec 2005,16:48
GOLD,10 GRMS,AHMEDABAD,7500,+,19 Dec 2005,12:24
GOLD,10 GRMS,AHMEDABAD,7470,-,17 Dec 2005,13:59
GOLD,10 GRMS,AHMEDABAD,7480,+,16 Dec 2005,17:29
GOLD,10 GRMS,AHMEDABAD,7340,-,16 Dec 2005,12:21
GOLD,10 GRMS,AHMEDABAD,7490,-,15 Dec 2005,16:50
GOLD,10 GRMS,AHMEDABAD,7515,-,15 Dec 2005,12:36
GOLD,10 GRMS,AHMEDABAD,7700,-,14 Dec 2005,16:55
GOLD,10 GRMS,AHMEDABAD,7720,-,14 Dec 2005,12:48
GOLD,10 GRMS,AHMEDABAD,7870,+,13 Dec 2005,17:08
GOLD,10 GRMS,AHMEDABAD,7860,-,13 Dec 2005,12:13
GOLD,10 GRMS,AHMEDABAD,8110,=,12 Dec 2005,17:29
GOLD,10 GRMS,AHMEDABAD,8100,+,12 Dec 2005,12:21
GOLD,10 GRMS,AHMEDABAD,7945,+,10 Dec 2005,12:27
GOLD,10 GRMS,AHMEDABAD,7880,=,09 Dec 2005,20:42
GOLD,10 GRMS,AHMEDABAD,7880,+,09 Dec 2005,12:45
GOLD,10 GRMS,AHMEDABAD,7850,=,08 Dec 2005,18:19
GOLD,10 GRMS,AHMEDABAD,7850,+,08 Dec 2005,13:32
GOLD,10 GRMS,AHMEDABAD,7755,+,07 Dec 2005,16:54
GOLD,10 GRMS,AHMEDABAD,7740,+,07 Dec 2005,13:24
GOLD,10 GRMS,AHMEDABAD,7675,=,06 Dec 2005,14:29
GOLD,10 GRMS,AHMEDABAD,7675,+,06 Dec 2005,13:40
GOLD,10 GRMS,AHMEDABAD,7655,=,05 Dec 2005,17:05
GOLD,10 GRMS,AHMEDABAD,7655,+,05 Dec 2005,12:55
GOLD,10 GRMS,AHMEDABAD,7610,-,03 Dec 2005,12:58
GOLD,10 GRMS,AHMEDABAD,7625,+,02 Dec 2005,16:52
GOLD,10 GRMS,AHMEDABAD,7585,+,02 Dec 2005,12:49
GOLD,10 GRMS,AHMEDABAD,7445,=,01 Dec 2005,17:11
GOLD,10 GRMS,AHMEDABAD,7445,+,01 Dec 2005,16:59
GOLD,10 GRMS,AHMEDABAD,7430,=,30 Nov 2005,17:30
GOLD,10 GRMS,AHMEDABAD,7430,-,30 Nov 2005,13:22
GOLD,10 GRMS,AHMEDABAD,7475,-,29 Nov 2005,17:13
GOLD,10 GRMS,AHMEDABAD,7480,-,28 Nov 2005,16:40
GOLD,10 GRMS,AHMEDABAD,7500,+,28 Nov 2005,12:41
GOLD,10 GRMS,AHMEDABAD,7440,+,26 Nov 2005,13:40
GOLD,10 GRMS,AHMEDABAD,7410,+,25 Nov 2005,13:32
GOLD,10 GRMS,AHMEDABAD,7375,-,24 Nov 2005,16:47
GOLD,10 GRMS,AHMEDABAD,7400,+,24 Nov 2005,12:24
GOLD,10 GRMS,AHMEDABAD,7320,-,23 Nov 2005,16:57
GOLD,10 GRMS,AHMEDABAD,7360,-,23 Nov 2005,12:34
GOLD,10 GRMS,AHMEDABAD,7400,+,22 Nov 2005,12:54
GOLD,10 GRMS,AHMEDABAD,7315,+,21 Nov 2005,16:50
GOLD,10 GRMS,AHMEDABAD,7305,+,21 Nov 2005,12:50
GOLD,10 GRMS,AHMEDABAD,7280,-,19 Nov 2005,12:23
GOLD,10 GRMS,AHMEDABAD,7305,=,18 Nov 2005,17:35
GOLD,10 GRMS,AHMEDABAD,7285,+,18 Nov 2005,13:01
GOLD,10 GRMS,AHMEDABAD,7200,=,17 Nov 2005,18:02
GOLD,10 GRMS,AHMEDABAD,7180,+,17 Nov 2005,13:27
GOLD,10 GRMS,AHMEDABAD,7065,+,16 Nov 2005,20:27
GOLD,10 GRMS,AHMEDABAD,7020,-,15 Nov 2005,12:05
GOLD,10 GRMS,AHMEDABAD,7035,+,14 Nov 2005,12:30
GOLD,10 GRMS,AHMEDABAD,7020,+,12 Nov 2005,12:45
GOLD,10 GRMS,AHMEDABAD,6990,-,11 Nov 2005,12:25
GOLD,10 GRMS,AHMEDABAD,6995,=,10 Nov 2005,17:24
GOLD,10 GRMS,AHMEDABAD,6995,+,10 Nov 2005,12:50
GOLD,10 GRMS,AHMEDABAD,6935,-,09 Nov 2005,16:51
GOLD,10 GRMS,AHMEDABAD,6950,+,09 Nov 2005,12:41
GOLD,10 GRMS,AHMEDABAD,6890,=,08 Nov 2005,12:09
GOLD,10 GRMS,AHMEDABAD,6890,+,07 Nov 2005,16:58
GOLD,10 GRMS,AHMEDABAD,6860,-,07 Nov 2005,12:49
GOLD,10 GRMS,AHMEDABAD,6910,+,05 Nov 2005,13:49
GOLD,10 GRMS,AHMEDABAD,6841,=,02 Nov 2005,17:01
GOLD,10 GRMS,AHMEDABAD,6841,-,02 Nov 2005,12:55
GOLD,10 GRMS,AHMEDABAD,6990,+,31 Oct 2005,16:44
GOLD,10 GRMS,AHMEDABAD,6980,-,31 Oct 2005,12:16
GOLD,10 GRMS,AHMEDABAD,6990,-,29 Oct 2005,12:46
GOLD,10 GRMS,AHMEDABAD,6995,=,28 Oct 2005,17:50
GOLD,10 GRMS,AHMEDABAD,6995,+,28 Oct 2005,12:31
GOLD,10 GRMS,AHMEDABAD,6980,=,27 Oct 2005,17:34
GOLD,10 GRMS,AHMEDABAD,6980,+,27 Oct 2005,12:25
GOLD,10 GRMS,AHMEDABAD,6970,=,26 Oct 2005,17:56
GOLD,10 GRMS,AHMEDABAD,6970,+,26 Oct 2005,12:46
GOLD,10 GRMS,AHMEDABAD,6915,+,25 Oct 2005,16:46
GOLD,10 GRMS,AHMEDABAD,6900,+,25 Oct 2005,12:21
GOLD,10 GRMS,AHMEDABAD,6885,+,24 Oct 2005,16:45
GOLD,10 GRMS,AHMEDABAD,6880,-,24 Oct 2005,13:23
GOLD,10 GRMS,AHMEDABAD,6890,+,22 Oct 2005,12:28
GOLD,10 GRMS,AHMEDABAD,6840,=,21 Oct 2005,16:11
GOLD,10 GRMS,AHMEDABAD,6840,-,21 Oct 2005,12:16
GOLD,10 GRMS,AHMEDABAD,6875,+,20 Oct 2005,16:41
GOLD,10 GRMS,AHMEDABAD,6870,-,20 Oct 2005,12:51
GOLD,10 GRMS,AHMEDABAD,6935,-,19 Oct 2005,16:23
GOLD,10 GRMS,AHMEDABAD,6950,-,19 Oct 2005,12:23
GOLD,10 GRMS,AHMEDABAD,6975,=,18 Oct 2005,18:47
GOLD,10 GRMS,AHMEDABAD,6975,+,18 Oct 2005,12:33
GOLD,10 GRMS,AHMEDABAD,6925,+,17 Oct 2005,16:17
GOLD,10 GRMS,AHMEDABAD,6910,+,17 Oct 2005,12:21
GOLD,10 GRMS,AHMEDABAD,6890,-,14 Oct 2005,16:35
GOLD,10 GRMS,AHMEDABAD,6930,-,14 Oct 2005,12:08
GOLD,10 GRMS,AHMEDABAD,6935,=,13 Oct 2005,19:10
GOLD,10 GRMS,AHMEDABAD,6965,+,13 Oct 2005,12:27
GOLD,10 GRMS,AHMEDABAD,6935,-,11 Oct 2005,16:20
GOLD,10 GRMS,AHMEDABAD,7000,+,11 Oct 2005,12:58
GOLD,10 GRMS,AHMEDABAD,6930,+,10 Oct 2005,12:26
GOLD,10 GRMS,AHMEDABAD,6895,+,08 Oct 2005,12:03
GOLD,10 GRMS,AHMEDABAD,6855,=,07 Oct 2005,17:44
GOLD,10 GRMS,AHMEDABAD,6850,+,07 Oct 2005,12:32
GOLD,10 GRMS,AHMEDABAD,6755,-,06 Oct 2005,16:28
GOLD,10 GRMS,AHMEDABAD,6760,+,06 Oct 2005,12:33
GOLD,10 GRMS,AHMEDABAD,6730,=,05 Oct 2005,16:45
GOLD,10 GRMS,AHMEDABAD,6755,=,05 Oct 2005,12:24
GOLD,10 GRMS,AHMEDABAD,6755,+,04 Oct 2005,16:46
GOLD,10 GRMS,AHMEDABAD,6750,-,04 Oct 2005,12:27
GOLD,10 GRMS,AHMEDABAD,6755,=,03 Oct 2005,16:46
GOLD,10 GRMS,AHMEDABAD,6755,+,03 Oct 2005,12:17
GOLD,10 GRMS,AHMEDABAD,6740,-,01 Oct 2005,13:43
GOLD,10 GRMS,AHMEDABAD,6775,=,30 Sep 2005,17:41
GOLD,10 GRMS,AHMEDABAD,6800,+,30 Sep 2005,12:36
GOLD,10 GRMS,AHMEDABAD,6745,=,29 Sep 2005,16:54
GOLD,10 GRMS,AHMEDABAD,6745,+,29 Sep 2005,12:36
GOLD,10 GRMS,AHMEDABAD,6675,=,28 Sep 2005,16:56
GOLD,10 GRMS,AHMEDABAD,6655,-,28 Sep 2005,12:48
GOLD,10 GRMS,AHMEDABAD,6690,=,27 Sep 2005,16:54
GOLD,10 GRMS,AHMEDABAD,6690,+,27 Sep 2005,12:25
GOLD,10 GRMS,AHMEDABAD,6645,+,26 Sep 2005,16:59
GOLD,10 GRMS,AHMEDABAD,6630,-,26 Sep 2005,12:31
GOLD,10 GRMS,AHMEDABAD,6650,-,24 Sep 2005,12:39
GOLD,10 GRMS,AHMEDABAD,6680,-,23 Sep 2005,16:55
GOLD,10 GRMS,AHMEDABAD,6705,-,23 Sep 2005,12:50
GOLD,10 GRMS,AHMEDABAD,6810,=,22 Sep 2005,16:57
GOLD,10 GRMS,AHMEDABAD,6810,+,22 Sep 2005,12:42
GOLD,10 GRMS,AHMEDABAD,6720,=,21 Sep 2005,17:02
GOLD,10 GRMS,AHMEDABAD,6720,=,21 Sep 2005,14:36
GOLD,10 GRMS,AHMEDABAD,6720,=,20 Sep 2005,16:57
GOLD,10 GRMS,AHMEDABAD,6720,+,20 Sep 2005,13:48
GOLD,10 GRMS,AHMEDABAD,6650,+,19 Sep 2005,16:52
GOLD,10 GRMS,AHMEDABAD,6600,+,19 Sep 2005,12:34
GOLD,10 GRMS,AHMEDABAD,6580,=,16 Sep 2005,13:08
GOLD,10 GRMS,AHMEDABAD,6580,+,16 Sep 2005,12:08
GOLD,10 GRMS,AHMEDABAD,6500,=,15 Sep 2005,19:07
GOLD,10 GRMS,AHMEDABAD,6500,+,15 Sep 2005,12:24
GOLD,10 GRMS,AHMEDABAD,6465,+,14 Sep 2005,18:34
GOLD,10 GRMS,AHMEDABAD,6450,-,14 Sep 2005,12:10
GOLD,10 GRMS,AHMEDABAD,6460,=,13 Sep 2005,17:02
GOLD,10 GRMS,AHMEDABAD,6460,=,13 Sep 2005,12:19
GOLD,10 GRMS,AHMEDABAD,6460,=,12 Sep 2005,22:30
GOLD,10 GRMS,AHMEDABAD,6475,+,12 Sep 2005,12:42
GOLD,10 GRMS,AHMEDABAD,6425,+,09 Sep 2005,12:20
GOLD,10 GRMS,AHMEDABAD,6405,+,08 Sep 2005,13:27
GOLD,10 GRMS,AHMEDABAD,6400,-,06 Sep 2005,12:33
GOLD,10 GRMS,AHMEDABAD,6410,=,05 Sep 2005,16:52
GOLD,10 GRMS,AHMEDABAD,6410,+,05 Sep 2005,12:42
GOLD,10 GRMS,AHMEDABAD,6395,-,03 Sep 2005,12:27
GOLD,10 GRMS,AHMEDABAD,6410,+,02 Sep 2005,16:42
GOLD,10 GRMS,AHMEDABAD,6400,+,02 Sep 2005,12:46
GOLD,10 GRMS,AHMEDABAD,6310,=,01 Sep 2005,16:10
GOLD,10 GRMS,AHMEDABAD,6310,+,01 Sep 2005,13:10
GOLD,10 GRMS,AHMEDABAD,6270,=,31 Aug 2005,16:41
GOLD,10 GRMS,AHMEDABAD,6270,-,31 Aug 2005,12:57
GOLD,10 GRMS,AHMEDABAD,6310,-,30 Aug 2005,16:23
GOLD,10 GRMS,AHMEDABAD,6320,-,30 Aug 2005,13:11
GOLD,10 GRMS,AHMEDABAD,6325,=,29 Aug 2005,17:57
GOLD,10 GRMS,AHMEDABAD,6325,+,29 Aug 2005,12:38
GOLD,10 GRMS,AHMEDABAD,6305,=,27 Aug 2005,13:35
GOLD,10 GRMS,AHMEDABAD,6305,=,26 Aug 2005,16:53
GOLD,10 GRMS,AHMEDABAD,6305,-,26 Aug 2005,13:00
GOLD,10 GRMS,AHMEDABAD,6315,+,25 Aug 2005,16:44
GOLD,10 GRMS,AHMEDABAD,6310,+,25 Aug 2005,12:51
GOLD,10 GRMS,AHMEDABAD,6305,+,24 Aug 2005,16:38
GOLD,10 GRMS,AHMEDABAD,6295,-,24 Aug 2005,12:39
GOLD,10 GRMS,AHMEDABAD,6315,=,23 Aug 2005,16:18
GOLD,10 GRMS,AHMEDABAD,6315,+,23 Aug 2005,12:45
GOLD,10 GRMS,AHMEDABAD,6275,=,22 Aug 2005,16:43
GOLD,10 GRMS,AHMEDABAD,6265,=,22 Aug 2005,12:45
GOLD,10 GRMS,AHMEDABAD,6265,-,20 Aug 2005,12:28
GOLD,10 GRMS,AHMEDABAD,6295,+,19 Aug 2005,13:38
GOLD,10 GRMS,AHMEDABAD,6280,-,18 Aug 2005,17:49
GOLD,10 GRMS,AHMEDABAD,6295,-,18 Aug 2005,12:29
GOLD,10 GRMS,AHMEDABAD,6355,-,17 Aug 2005,12:29
GOLD,10 GRMS,AHMEDABAD,6365,-,13 Aug 2005,12:43
GOLD,10 GRMS,AHMEDABAD,6390,-,12 Aug 2005,18:05
GOLD,10 GRMS,AHMEDABAD,6400,+,12 Aug 2005,13:00
GOLD,10 GRMS,AHMEDABAD,6275,+,11 Aug 2005,17:23
GOLD,10 GRMS,AHMEDABAD,6240,+,11 Aug 2005,12:18
GOLD,10 GRMS,AHMEDABAD,6235,=,10 Aug 2005,17:10
GOLD,10 GRMS,AHMEDABAD,6220,+,10 Aug 2005,12:31
GOLD,10 GRMS,AHMEDABAD,6200,-,09 Aug 2005,16:38
GOLD,10 GRMS,AHMEDABAD,10450,+,09 Aug 2005,12:30
GOLD,10 GRMS,AHMEDABAD,6245,=,08 Aug 2005,12:30
GOLD,10 GRMS,AHMEDABAD,6245,-,06 Aug 2005,12:22
GOLD,10 GRMS,AHMEDABAD,6250,+,05 Aug 2005,23:23
GOLD,10 GRMS,AHMEDABAD,6230,-,04 Aug 2005,16:29
GOLD,10 GRMS,AHMEDABAD,6240,+,04 Aug 2005,12:22
GOLD,10 GRMS,AHMEDABAD,6180,+,03 Aug 2005,17:05
GOLD,10 GRMS,AHMEDABAD,6165,-,03 Aug 2005,12:40
GOLD,10 GRMS,AHMEDABAD,6170,-,02 Aug 2005,12:44
GOLD,10 GRMS,AHMEDABAD,6180,+,01 Aug 2005,12:29
GOLD,10 GRMS,AHMEDABAD,6140,+,30 Jul 2005,12:23
GOLD,10 GRMS,AHMEDABAD,6115,=,29 Jul 2005,16:34
GOLD,10 GRMS,AHMEDABAD,6115,+,29 Jul 2005,12:16
GOLD,10 GRMS,AHMEDABAD,6045,=,27 Jul 2005,19:03
GOLD,10 GRMS,AHMEDABAD,6045,-,27 Jul 2005,16:18
GOLD,10 GRMS,AHMEDABAD,6075,-,26 Jul 2005,17:56
