Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,30961,-,29 Aug 2016,12:51
GOLD,10 GRMS,AHMEDABAD,31066,+,26 Aug 2016,16:38
GOLD,10 GRMS,AHMEDABAD,31024,-,26 Aug 2016,12:50
GOLD,10 GRMS,AHMEDABAD,31281,=,25 Aug 2016,12:57
GOLD,10 GRMS,AHMEDABAD,31281,-,24 Aug 2016,16:43
GOLD,10 GRMS,AHMEDABAD,31291,+,24 Aug 2016,12:47
GOLD,10 GRMS,AHMEDABAD,31280,-,23 Aug 2016,16:36
GOLD,10 GRMS,AHMEDABAD,31302,+,23 Aug 2016,12:46
GOLD,10 GRMS,AHMEDABAD,31267,+,22 Aug 2016,16:38
GOLD,10 GRMS,AHMEDABAD,31233,-,22 Aug 2016,12:46
GOLD,10 GRMS,AHMEDABAD,31252,-,19 Aug 2016,16:47
GOLD,10 GRMS,AHMEDABAD,31260,+,19 Aug 2016,12:50
GOLD,10 GRMS,AHMEDABAD,31073,=,18 Aug 2016,12:45
GOLD,10 GRMS,AHMEDABAD,31073,-,17 Aug 2016,16:53
GOLD,10 GRMS,AHMEDABAD,31120,-,17 Aug 2016,12:45
GOLD,10 GRMS,AHMEDABAD,31295,+,16 Aug 2016,16:48
GOLD,10 GRMS,AHMEDABAD,31184,+,16 Aug 2016,12:56
GOLD,10 GRMS,AHMEDABAD,31018,-,12 Aug 2016,16:49
GOLD,10 GRMS,AHMEDABAD,31021,-,12 Aug 2016,12:46
GOLD,10 GRMS,AHMEDABAD,31225,+,11 Aug 2016,16:36
GOLD,10 GRMS,AHMEDABAD,31053,-,11 Aug 2016,12:45
GOLD,10 GRMS,AHMEDABAD,31180,+,10 Aug 2016,16:48
GOLD,10 GRMS,AHMEDABAD,31117,+,10 Aug 2016,12:56
GOLD,10 GRMS,AHMEDABAD,30895,+,09 Aug 2016,16:37
GOLD,10 GRMS,AHMEDABAD,30860,-,09 Aug 2016,12:55
GOLD,10 GRMS,AHMEDABAD,30876,-,08 Aug 2016,16:57
GOLD,10 GRMS,AHMEDABAD,30900,-,08 Aug 2016,12:59
GOLD,10 GRMS,AHMEDABAD,31285,+,05 Aug 2016,16:48
GOLD,10 GRMS,AHMEDABAD,31207,+,05 Aug 2016,12:49
GOLD,10 GRMS,AHMEDABAD,31182,-,04 Aug 2016,16:41
GOLD,10 GRMS,AHMEDABAD,31268,-,04 Aug 2016,12:47
GOLD,10 GRMS,AHMEDABAD,31383,-,03 Aug 2016,16:39
GOLD,10 GRMS,AHMEDABAD,31446,+,03 Aug 2016,12:45
GOLD,10 GRMS,AHMEDABAD,31283,+,02 Aug 2016,16:51
GOLD,10 GRMS,AHMEDABAD,31206,+,02 Aug 2016,12:45
GOLD,10 GRMS,AHMEDABAD,31076,+,01 Aug 2016,16:46
GOLD,10 GRMS,AHMEDABAD,31035,+,01 Aug 2016,12:55
GOLD,10 GRMS,AHMEDABAD,30939,=,29 Jul 2016,18:02
GOLD,10 GRMS,AHMEDABAD,30938,-,29 Jul 2016,12:54
GOLD,10 GRMS,AHMEDABAD,31025,-,28 Jul 2016,17:03
GOLD,10 GRMS,AHMEDABAD,31078,+,28 Jul 2016,12:57
GOLD,10 GRMS,AHMEDABAD,30777,+,27 Jul 2016,16:56
GOLD,10 GRMS,AHMEDABAD,30720,-,27 Jul 2016,12:48
GOLD,10 GRMS,AHMEDABAD,30764,+,26 Jul 2016,16:42
GOLD,10 GRMS,AHMEDABAD,30740,+,26 Jul 2016,12:49
GOLD,10 GRMS,AHMEDABAD,30688,+,25 Jul 2016,16:52
GOLD,10 GRMS,AHMEDABAD,30684,-,25 Jul 2016,12:48
GOLD,10 GRMS,AHMEDABAD,30754,-,22 Jul 2016,16:54
GOLD,10 GRMS,AHMEDABAD,30807,+,22 Jul 2016,12:54
GOLD,10 GRMS,AHMEDABAD,30699,+,21 Jul 2016,16:51
GOLD,10 GRMS,AHMEDABAD,30671,-,21 Jul 2016,12:48
GOLD,10 GRMS,AHMEDABAD,30742,-,20 Jul 2016,16:46
GOLD,10 GRMS,AHMEDABAD,30819,-,20 Jul 2016,12:48
GOLD,10 GRMS,AHMEDABAD,30851,-,19 Jul 2016,16:51
GOLD,10 GRMS,AHMEDABAD,30945,+,19 Jul 2016,12:45
GOLD,10 GRMS,AHMEDABAD,30840,+,18 Jul 2016,16:42
GOLD,10 GRMS,AHMEDABAD,30708,-,18 Jul 2016,12:53
GOLD,10 GRMS,AHMEDABAD,30889,-,15 Jul 2016,16:31
GOLD,10 GRMS,AHMEDABAD,30922,+,15 Jul 2016,12:46
GOLD,10 GRMS,AHMEDABAD,30753,-,14 Jul 2016,16:46
GOLD,10 GRMS,AHMEDABAD,30825,-,14 Jul 2016,12:46
GOLD,10 GRMS,AHMEDABAD,31012,-,13 Jul 2016,16:42
GOLD,10 GRMS,AHMEDABAD,31113,-,13 Jul 2016,12:46
GOLD,10 GRMS,AHMEDABAD,31139,-,12 Jul 2016,16:46
GOLD,10 GRMS,AHMEDABAD,31156,-,12 Jul 2016,12:50
GOLD,10 GRMS,AHMEDABAD,31279,+,11 Jul 2016,16:30
GOLD,10 GRMS,AHMEDABAD,31242,+,11 Jul 2016,12:46
GOLD,10 GRMS,AHMEDABAD,31204,-,08 Jul 2016,16:50
GOLD,10 GRMS,AHMEDABAD,31228,-,08 Jul 2016,12:50
GOLD,10 GRMS,AHMEDABAD,31529,+,07 Jul 2016,16:41
GOLD,10 GRMS,AHMEDABAD,31462,+,07 Jul 2016,12:46
GOLD,10 GRMS,AHMEDABAD,31095,-,05 Jul 2016,16:54
GOLD,10 GRMS,AHMEDABAD,31153,+,05 Jul 2016,12:50
GOLD,10 GRMS,AHMEDABAD,31046,-,04 Jul 2016,16:43
GOLD,10 GRMS,AHMEDABAD,31222,+,04 Jul 2016,12:56
GOLD,10 GRMS,AHMEDABAD,30980,+,01 Jul 2016,16:53
GOLD,10 GRMS,AHMEDABAD,30747,+,01 Jul 2016,12:56
GOLD,10 GRMS,AHMEDABAD,30539,-,30 Jun 2016,18:34
GOLD,10 GRMS,AHMEDABAD,30576,-,30 Jun 2016,12:48
GOLD,10 GRMS,AHMEDABAD,30597,-,29 Jun 2016,16:41
GOLD,10 GRMS,AHMEDABAD,30885,+,29 Jun 2016,12:46
GOLD,10 GRMS,AHMEDABAD,30698,-,28 Jun 2016,16:53
GOLD,10 GRMS,AHMEDABAD,30723,-,28 Jun 2016,12:45
GOLD,10 GRMS,AHMEDABAD,31248,+,27 Jun 2016,16:54
GOLD,10 GRMS,AHMEDABAD,30957,-,27 Jun 2016,12:46
GOLD,10 GRMS,AHMEDABAD,30971,+,24 Jun 2016,16:50
GOLD,10 GRMS,AHMEDABAD,30823,+,24 Jun 2016,12:46
GOLD,10 GRMS,AHMEDABAD,29639,-,23 Jun 2016,16:43
GOLD,10 GRMS,AHMEDABAD,29714,+,23 Jun 2016,12:48
GOLD,10 GRMS,AHMEDABAD,29680,-,22 Jun 2016,16:38
GOLD,10 GRMS,AHMEDABAD,29722,-,22 Jun 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29952,-,21 Jun 2016,16:35
GOLD,10 GRMS,AHMEDABAD,30084,+,21 Jun 2016,12:47
GOLD,10 GRMS,AHMEDABAD,29856,-,20 Jun 2016,16:46
GOLD,10 GRMS,AHMEDABAD,29925,-,20 Jun 2016,12:48
GOLD,10 GRMS,AHMEDABAD,29939,+,17 Jun 2016,16:39
GOLD,10 GRMS,AHMEDABAD,29752,-,17 Jun 2016,12:47
GOLD,10 GRMS,AHMEDABAD,30598,+,16 Jun 2016,16:40
GOLD,10 GRMS,AHMEDABAD,30515,+,16 Jun 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29873,-,15 Jun 2016,16:44
GOLD,10 GRMS,AHMEDABAD,29924,+,15 Jun 2016,12:46
GOLD,10 GRMS,AHMEDABAD,29892,+,14 Jun 2016,16:57
GOLD,10 GRMS,AHMEDABAD,29828,+,14 Jun 2016,12:58
GOLD,10 GRMS,AHMEDABAD,29496,+,13 Jun 2016,16:42
GOLD,10 GRMS,AHMEDABAD,29397,+,13 Jun 2016,12:47
GOLD,10 GRMS,AHMEDABAD,29167,-,10 Jun 2016,16:58
GOLD,10 GRMS,AHMEDABAD,29265,+,10 Jun 2016,12:47
GOLD,10 GRMS,AHMEDABAD,29154,+,09 Jun 2016,16:58
GOLD,10 GRMS,AHMEDABAD,29113,+,09 Jun 2016,12:43
GOLD,10 GRMS,AHMEDABAD,29069,-,08 Jun 2016,16:44
GOLD,10 GRMS,AHMEDABAD,29074,+,08 Jun 2016,12:40
GOLD,10 GRMS,AHMEDABAD,28927,-,07 Jun 2016,16:49
GOLD,10 GRMS,AHMEDABAD,28956,-,07 Jun 2016,12:46
GOLD,10 GRMS,AHMEDABAD,29085,+,06 Jun 2016,16:58
GOLD,10 GRMS,AHMEDABAD,28996,+,06 Jun 2016,13:07
GOLD,10 GRMS,AHMEDABAD,28616,+,03 Jun 2016,16:52
GOLD,10 GRMS,AHMEDABAD,28578,-,03 Jun 2016,12:56
GOLD,10 GRMS,AHMEDABAD,28678,+,02 Jun 2016,17:02
GOLD,10 GRMS,AHMEDABAD,28660,-,02 Jun 2016,12:46
GOLD,10 GRMS,AHMEDABAD,28742,-,01 Jun 2016,16:34
GOLD,10 GRMS,AHMEDABAD,28761,+,01 Jun 2016,12:48
GOLD,10 GRMS,AHMEDABAD,28615,+,31 May 2016,18:46
GOLD,10 GRMS,AHMEDABAD,28605,+,31 May 2016,12:45
GOLD,10 GRMS,AHMEDABAD,28408,+,30 May 2016,16:46
GOLD,10 GRMS,AHMEDABAD,28385,-,30 May 2016,12:57
GOLD,10 GRMS,AHMEDABAD,28802,-,27 May 2016,16:39
GOLD,10 GRMS,AHMEDABAD,28819,-,27 May 2016,12:54
GOLD,10 GRMS,AHMEDABAD,29003,-,26 May 2016,16:44
GOLD,10 GRMS,AHMEDABAD,29092,+,26 May 2016,12:48
GOLD,10 GRMS,AHMEDABAD,28980,-,25 May 2016,16:43
GOLD,10 GRMS,AHMEDABAD,29007,-,25 May 2016,12:43
GOLD,10 GRMS,AHMEDABAD,29493,-,24 May 2016,16:46
GOLD,10 GRMS,AHMEDABAD,29544,-,24 May 2016,12:40
GOLD,10 GRMS,AHMEDABAD,29579,+,23 May 2016,16:45
GOLD,10 GRMS,AHMEDABAD,29555,-,23 May 2016,12:52
GOLD,10 GRMS,AHMEDABAD,29729,=,20 May 2016,18:30
GOLD,10 GRMS,AHMEDABAD,29690,+,20 May 2016,12:49
GOLD,10 GRMS,AHMEDABAD,29667,=,19 May 2016,18:32
GOLD,10 GRMS,AHMEDABAD,29682,-,19 May 2016,12:54
GOLD,10 GRMS,AHMEDABAD,29850,-,18 May 2016,16:50
GOLD,10 GRMS,AHMEDABAD,29878,+,18 May 2016,12:52
GOLD,10 GRMS,AHMEDABAD,29861,=,17 May 2016,20:12
GOLD,10 GRMS,AHMEDABAD,29862,-,17 May 2016,12:57
GOLD,10 GRMS,AHMEDABAD,29998,-,16 May 2016,16:49
GOLD,10 GRMS,AHMEDABAD,30010,+,16 May 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29880,-,13 May 2016,16:53
GOLD,10 GRMS,AHMEDABAD,29895,+,13 May 2016,12:53
GOLD,10 GRMS,AHMEDABAD,29735,-,12 May 2016,16:43
GOLD,10 GRMS,AHMEDABAD,29770,-,12 May 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29885,-,11 May 2016,16:52
GOLD,10 GRMS,AHMEDABAD,29897,+,11 May 2016,12:56
GOLD,10 GRMS,AHMEDABAD,29746,-,10 May 2016,16:49
GOLD,10 GRMS,AHMEDABAD,29784,-,10 May 2016,12:53
GOLD,10 GRMS,AHMEDABAD,29909,-,09 May 2016,16:48
GOLD,10 GRMS,AHMEDABAD,29934,-,09 May 2016,12:55
GOLD,10 GRMS,AHMEDABAD,30003,+,06 May 2016,16:32
GOLD,10 GRMS,AHMEDABAD,29944,+,06 May 2016,12:48
GOLD,10 GRMS,AHMEDABAD,29925,-,05 May 2016,16:41
GOLD,10 GRMS,AHMEDABAD,29960,-,05 May 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29986,-,04 May 2016,16:56
GOLD,10 GRMS,AHMEDABAD,30022,-,04 May 2016,12:53
GOLD,10 GRMS,AHMEDABAD,30149,+,03 May 2016,16:59
GOLD,10 GRMS,AHMEDABAD,30136,-,03 May 2016,12:44
GOLD,10 GRMS,AHMEDABAD,30209,+,02 May 2016,16:42
GOLD,10 GRMS,AHMEDABAD,30191,+,02 May 2016,13:00
GOLD,10 GRMS,AHMEDABAD,29918,+,29 Apr 2016,17:00
GOLD,10 GRMS,AHMEDABAD,29898,+,29 Apr 2016,13:02
GOLD,10 GRMS,AHMEDABAD,29501,+,28 Apr 2016,16:59
GOLD,10 GRMS,AHMEDABAD,29435,+,28 Apr 2016,12:49
GOLD,10 GRMS,AHMEDABAD,29304,-,27 Apr 2016,16:57
GOLD,10 GRMS,AHMEDABAD,29345,+,27 Apr 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29062,-,26 Apr 2016,16:48
GOLD,10 GRMS,AHMEDABAD,29118,+,26 Apr 2016,13:04
GOLD,10 GRMS,AHMEDABAD,29110,-,25 Apr 2016,17:02
GOLD,10 GRMS,AHMEDABAD,29164,-,25 Apr 2016,12:44
GOLD,10 GRMS,AHMEDABAD,29320,+,22 Apr 2016,16:47
GOLD,10 GRMS,AHMEDABAD,29283,-,22 Apr 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29479,+,21 Apr 2016,16:52
GOLD,10 GRMS,AHMEDABAD,29474,+,21 Apr 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29240,-,20 Apr 2016,16:39
GOLD,10 GRMS,AHMEDABAD,29244,+,20 Apr 2016,12:53
GOLD,10 GRMS,AHMEDABAD,29098,+,18 Apr 2016,17:00
GOLD,10 GRMS,AHMEDABAD,29054,+,18 Apr 2016,12:58
GOLD,10 GRMS,AHMEDABAD,28901,-,13 Apr 2016,16:54
GOLD,10 GRMS,AHMEDABAD,29045,-,13 Apr 2016,12:56
GOLD,10 GRMS,AHMEDABAD,29080,=,12 Apr 2016,12:48
GOLD,10 GRMS,AHMEDABAD,29080,=,11 Apr 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29080,=,08 Apr 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29080,=,07 Apr 2016,12:48
GOLD,10 GRMS,AHMEDABAD,29080,=,06 Apr 2016,12:46
GOLD,10 GRMS,AHMEDABAD,29080,=,05 Apr 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29080,=,04 Apr 2016,12:45
GOLD,10 GRMS,AHMEDABAD,29080,=,01 Apr 2016,12:44
GOLD,10 GRMS,AHMEDABAD,29080,=,31 Mar 2016,12:46
GOLD,10 GRMS,AHMEDABAD,29080,=,30 Mar 2016,12:44
GOLD,10 GRMS,AHMEDABAD,29080,=,29 Mar 2016,12:44
