Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,47798,+,14 Oct 2021,13:07
GOLD,10 GRMS,AHMEDABAD,47248,+,13 Oct 2021,16:55
GOLD,10 GRMS,AHMEDABAD,47146,+,13 Oct 2021,12:46
GOLD,10 GRMS,AHMEDABAD,47119,+,12 Oct 2021,16:47
GOLD,10 GRMS,AHMEDABAD,47041,+,12 Oct 2021,13:04
GOLD,10 GRMS,AHMEDABAD,46897,+,11 Oct 2021,16:55
GOLD,10 GRMS,AHMEDABAD,46781,-,11 Oct 2021,13:00
GOLD,10 GRMS,AHMEDABAD,46806,+,08 Oct 2021,17:09
GOLD,10 GRMS,AHMEDABAD,46772,+,08 Oct 2021,13:09
GOLD,10 GRMS,AHMEDABAD,46701,-,07 Oct 2021,17:03
GOLD,10 GRMS,AHMEDABAD,46757,+,07 Oct 2021,12:56
GOLD,10 GRMS,AHMEDABAD,46663,+,06 Oct 2021,17:11
GOLD,10 GRMS,AHMEDABAD,46426,-,06 Oct 2021,13:14
GOLD,10 GRMS,AHMEDABAD,46462,-,05 Oct 2021,17:51
GOLD,10 GRMS,AHMEDABAD,46507,+,05 Oct 2021,12:48
GOLD,10 GRMS,AHMEDABAD,46204,-,04 Oct 2021,17:09
GOLD,10 GRMS,AHMEDABAD,46336,+,04 Oct 2021,13:03
GOLD,10 GRMS,AHMEDABAD,46212,-,01 Oct 2021,17:09
GOLD,10 GRMS,AHMEDABAD,46314,+,01 Oct 2021,13:00
GOLD,10 GRMS,AHMEDABAD,45624,-,30 Sep 2021,18:17
GOLD,10 GRMS,AHMEDABAD,45751,-,30 Sep 2021,12:58
GOLD,10 GRMS,AHMEDABAD,46054,+,29 Sep 2021,16:50
GOLD,10 GRMS,AHMEDABAD,45912,+,29 Sep 2021,13:03
GOLD,10 GRMS,AHMEDABAD,45778,-,28 Sep 2021,17:33
GOLD,10 GRMS,AHMEDABAD,45940,-,28 Sep 2021,13:10
GOLD,10 GRMS,AHMEDABAD,45989,-,27 Sep 2021,16:46
GOLD,10 GRMS,AHMEDABAD,46109,+,27 Sep 2021,12:49
GOLD,10 GRMS,AHMEDABAD,46058,+,24 Sep 2021,17:18
GOLD,10 GRMS,AHMEDABAD,46053,-,24 Sep 2021,12:43
GOLD,10 GRMS,AHMEDABAD,46473,+,23 Sep 2021,16:44
GOLD,10 GRMS,AHMEDABAD,46302,-,23 Sep 2021,13:13
GOLD,10 GRMS,AHMEDABAD,46637,-,22 Sep 2021,17:01
GOLD,10 GRMS,AHMEDABAD,46692,+,22 Sep 2021,13:19
GOLD,10 GRMS,AHMEDABAD,46332,+,21 Sep 2021,17:31
GOLD,10 GRMS,AHMEDABAD,46208,+,21 Sep 2021,13:19
GOLD,10 GRMS,AHMEDABAD,46149,+,20 Sep 2021,16:48
GOLD,10 GRMS,AHMEDABAD,46017,-,20 Sep 2021,12:56
GOLD,10 GRMS,AHMEDABAD,46178,-,17 Sep 2021,16:34
GOLD,10 GRMS,AHMEDABAD,46195,-,17 Sep 2021,13:12
GOLD,10 GRMS,AHMEDABAD,46430,-,16 Sep 2021,17:43
GOLD,10 GRMS,AHMEDABAD,46612,-,16 Sep 2021,13:20
GOLD,10 GRMS,AHMEDABAD,47065,-,15 Sep 2021,17:17
GOLD,10 GRMS,AHMEDABAD,47171,+,15 Sep 2021,12:44
GOLD,10 GRMS,AHMEDABAD,46802,-,14 Sep 2021,16:30
GOLD,10 GRMS,AHMEDABAD,46897,+,14 Sep 2021,13:01
GOLD,10 GRMS,AHMEDABAD,46841,+,13 Sep 2021,17:16
GOLD,10 GRMS,AHMEDABAD,46786,-,13 Sep 2021,13:22
GOLD,10 GRMS,AHMEDABAD,46898,+,09 Sep 2021,16:58
GOLD,10 GRMS,AHMEDABAD,46843,-,09 Sep 2021,12:46
GOLD,10 GRMS,AHMEDABAD,47003,+,08 Sep 2021,17:02
GOLD,10 GRMS,AHMEDABAD,46977,-,08 Sep 2021,13:11
GOLD,10 GRMS,AHMEDABAD,47224,-,07 Sep 2021,16:58
GOLD,10 GRMS,AHMEDABAD,47275,-,07 Sep 2021,12:51
GOLD,10 GRMS,AHMEDABAD,47337,-,06 Sep 2021,17:11
GOLD,10 GRMS,AHMEDABAD,47384,+,06 Sep 2021,12:47
GOLD,10 GRMS,AHMEDABAD,46998,-,03 Sep 2021,16:31
GOLD,10 GRMS,AHMEDABAD,47033,-,03 Sep 2021,12:58
GOLD,10 GRMS,AHMEDABAD,47098,+,02 Sep 2021,16:53
GOLD,10 GRMS,AHMEDABAD,47020,-,02 Sep 2021,13:10
GOLD,10 GRMS,AHMEDABAD,47094,+,01 Sep 2021,16:39
GOLD,10 GRMS,AHMEDABAD,47090,-,01 Sep 2021,13:15
GOLD,10 GRMS,AHMEDABAD,47106,-,31 Aug 2021,17:43
GOLD,10 GRMS,AHMEDABAD,47188,+,31 Aug 2021,13:13
GOLD,10 GRMS,AHMEDABAD,47025,=,30 Aug 2021,12:45
GOLD,10 GRMS,AHMEDABAD,47025,-,27 Aug 2021,17:53
GOLD,10 GRMS,AHMEDABAD,47455,+,27 Aug 2021,13:19
GOLD,10 GRMS,AHMEDABAD,47106,+,26 Aug 2021,17:12
GOLD,10 GRMS,AHMEDABAD,47090,-,26 Aug 2021,13:12
GOLD,10 GRMS,AHMEDABAD,47287,-,25 Aug 2021,16:44
GOLD,10 GRMS,AHMEDABAD,47365,-,25 Aug 2021,12:46
GOLD,10 GRMS,AHMEDABAD,47502,+,24 Aug 2021,16:50
GOLD,10 GRMS,AHMEDABAD,47458,+,24 Aug 2021,12:47
GOLD,10 GRMS,AHMEDABAD,47199,+,23 Aug 2021,17:49
GOLD,10 GRMS,AHMEDABAD,47116,+,23 Aug 2021,13:17
GOLD,10 GRMS,AHMEDABAD,47078,-,20 Aug 2021,16:34
GOLD,10 GRMS,AHMEDABAD,47243,+,20 Aug 2021,12:46
GOLD,10 GRMS,AHMEDABAD,47133,-,18 Aug 2021,17:03
GOLD,10 GRMS,AHMEDABAD,47303,-,18 Aug 2021,12:45
GOLD,10 GRMS,AHMEDABAD,47404,+,17 Aug 2021,16:58
GOLD,10 GRMS,AHMEDABAD,47294,+,17 Aug 2021,12:47
GOLD,10 GRMS,AHMEDABAD,46856,+,16 Aug 2021,16:39
GOLD,10 GRMS,AHMEDABAD,46816,+,16 Aug 2021,12:50
GOLD,10 GRMS,AHMEDABAD,46554,+,13 Aug 2021,16:59
GOLD,10 GRMS,AHMEDABAD,46498,+,13 Aug 2021,13:31
GOLD,10 GRMS,AHMEDABAD,46426,-,12 Aug 2021,16:57
GOLD,10 GRMS,AHMEDABAD,46509,+,12 Aug 2021,13:00
GOLD,10 GRMS,AHMEDABAD,46151,+,11 Aug 2021,16:45
GOLD,10 GRMS,AHMEDABAD,46103,+,11 Aug 2021,12:49
GOLD,10 GRMS,AHMEDABAD,46047,-,10 Aug 2021,17:23
GOLD,10 GRMS,AHMEDABAD,46212,-,10 Aug 2021,12:58
GOLD,10 GRMS,AHMEDABAD,46337,-,09 Aug 2021,16:32
GOLD,10 GRMS,AHMEDABAD,46421,-,09 Aug 2021,12:45
GOLD,10 GRMS,AHMEDABAD,47464,-,06 Aug 2021,17:26
GOLD,10 GRMS,AHMEDABAD,47498,-,06 Aug 2021,13:05
GOLD,10 GRMS,AHMEDABAD,47764,-,05 Aug 2021,16:55
GOLD,10 GRMS,AHMEDABAD,47782,-,05 Aug 2021,12:47
GOLD,10 GRMS,AHMEDABAD,47852,+,04 Aug 2021,16:52
GOLD,10 GRMS,AHMEDABAD,47842,-,04 Aug 2021,12:46
GOLD,10 GRMS,AHMEDABAD,47850,+,03 Aug 2021,16:47
GOLD,10 GRMS,AHMEDABAD,47801,-,03 Aug 2021,13:28
GOLD,10 GRMS,AHMEDABAD,47849,-,02 Aug 2021,16:46
GOLD,10 GRMS,AHMEDABAD,47867,-,02 Aug 2021,12:53
GOLD,10 GRMS,AHMEDABAD,48250,-,30 Jul 2021,18:43
GOLD,10 GRMS,AHMEDABAD,48263,+,30 Jul 2021,13:39
GOLD,10 GRMS,AHMEDABAD,48149,+,29 Jul 2021,17:45
GOLD,10 GRMS,AHMEDABAD,47962,+,29 Jul 2021,12:59
GOLD,10 GRMS,AHMEDABAD,47617,-,28 Jul 2021,16:32
GOLD,10 GRMS,AHMEDABAD,47688,+,28 Jul 2021,12:44
GOLD,10 GRMS,AHMEDABAD,47562,+,27 Jul 2021,16:49
GOLD,10 GRMS,AHMEDABAD,47501,-,27 Jul 2021,12:49
GOLD,10 GRMS,AHMEDABAD,47763,+,26 Jul 2021,17:03
GOLD,10 GRMS,AHMEDABAD,47723,+,26 Jul 2021,12:45
GOLD,10 GRMS,AHMEDABAD,47560,-,23 Jul 2021,16:49
GOLD,10 GRMS,AHMEDABAD,47726,+,23 Jul 2021,12:58
GOLD,10 GRMS,AHMEDABAD,47471,-,22 Jul 2021,17:18
GOLD,10 GRMS,AHMEDABAD,47547,-,22 Jul 2021,12:44
GOLD,10 GRMS,AHMEDABAD,48033,-,20 Jul 2021,17:03
GOLD,10 GRMS,AHMEDABAD,48189,+,20 Jul 2021,13:14
GOLD,10 GRMS,AHMEDABAD,47931,+,19 Jul 2021,17:00
GOLD,10 GRMS,AHMEDABAD,47860,-,19 Jul 2021,13:05
GOLD,10 GRMS,AHMEDABAD,48182,-,16 Jul 2021,17:04
GOLD,10 GRMS,AHMEDABAD,48237,+,16 Jul 2021,12:48
GOLD,10 GRMS,AHMEDABAD,48199,-,15 Jul 2021,16:50
GOLD,10 GRMS,AHMEDABAD,48336,+,15 Jul 2021,12:50
GOLD,10 GRMS,AHMEDABAD,47965,+,14 Jul 2021,17:24
GOLD,10 GRMS,AHMEDABAD,47900,+,14 Jul 2021,13:14
GOLD,10 GRMS,AHMEDABAD,47758,-,13 Jul 2021,16:53
GOLD,10 GRMS,AHMEDABAD,47824,+,13 Jul 2021,12:46
GOLD,10 GRMS,AHMEDABAD,47723,=,12 Jul 2021,13:16
GOLD,10 GRMS,AHMEDABAD,47723,+,09 Jul 2021,16:45
GOLD,10 GRMS,AHMEDABAD,47588,-,09 Jul 2021,13:04
GOLD,10 GRMS,AHMEDABAD,48096,+,08 Jul 2021,17:14
GOLD,10 GRMS,AHMEDABAD,47632,-,08 Jul 2021,13:02
GOLD,10 GRMS,AHMEDABAD,47835,+,07 Jul 2021,16:39
GOLD,10 GRMS,AHMEDABAD,47793,=,07 Jul 2021,12:44
GOLD,10 GRMS,AHMEDABAD,47793,+,06 Jul 2021,16:40
GOLD,10 GRMS,AHMEDABAD,47571,+,06 Jul 2021,12:50
GOLD,10 GRMS,AHMEDABAD,47272,-,05 Jul 2021,16:58
GOLD,10 GRMS,AHMEDABAD,47275,-,05 Jul 2021,13:15
GOLD,10 GRMS,AHMEDABAD,47434,+,02 Jul 2021,17:18
GOLD,10 GRMS,AHMEDABAD,47222,+,02 Jul 2021,12:46
GOLD,10 GRMS,AHMEDABAD,47075,+,01 Jul 2021,17:03
GOLD,10 GRMS,AHMEDABAD,46976,+,01 Jul 2021,13:25
GOLD,10 GRMS,AHMEDABAD,46504,-,30 Jun 2021,18:18
GOLD,10 GRMS,AHMEDABAD,46586,-,30 Jun 2021,13:03
GOLD,10 GRMS,AHMEDABAD,46782,-,29 Jun 2021,17:01
GOLD,10 GRMS,AHMEDABAD,46895,-,29 Jun 2021,13:01
GOLD,10 GRMS,AHMEDABAD,46903,-,28 Jun 2021,17:03
GOLD,10 GRMS,AHMEDABAD,47012,+,28 Jun 2021,13:18
GOLD,10 GRMS,AHMEDABAD,46991,+,25 Jun 2021,16:57
GOLD,10 GRMS,AHMEDABAD,46982,-,25 Jun 2021,13:30
GOLD,10 GRMS,AHMEDABAD,46991,+,24 Jun 2021,17:07
GOLD,10 GRMS,AHMEDABAD,46857,-,24 Jun 2021,13:19
GOLD,10 GRMS,AHMEDABAD,47021,+,23 Jun 2021,17:00
GOLD,10 GRMS,AHMEDABAD,46964,-,23 Jun 2021,13:11
GOLD,10 GRMS,AHMEDABAD,47155,+,22 Jun 2021,17:08
GOLD,10 GRMS,AHMEDABAD,46897,-,22 Jun 2021,13:19
GOLD,10 GRMS,AHMEDABAD,47005,+,21 Jun 2021,16:48
GOLD,10 GRMS,AHMEDABAD,46889,-,21 Jun 2021,13:08
GOLD,10 GRMS,AHMEDABAD,47122,+,18 Jun 2021,18:01
GOLD,10 GRMS,AHMEDABAD,47037,-,18 Jun 2021,13:01
GOLD,10 GRMS,AHMEDABAD,47393,-,17 Jun 2021,17:25
GOLD,10 GRMS,AHMEDABAD,47471,-,17 Jun 2021,13:05
GOLD,10 GRMS,AHMEDABAD,48217,-,16 Jun 2021,17:01
GOLD,10 GRMS,AHMEDABAD,48349,-,16 Jun 2021,12:50
GOLD,10 GRMS,AHMEDABAD,48445,-,15 Jun 2021,16:46
GOLD,10 GRMS,AHMEDABAD,48483,+,15 Jun 2021,12:56
GOLD,10 GRMS,AHMEDABAD,48134,-,14 Jun 2021,17:12
GOLD,10 GRMS,AHMEDABAD,48262,-,14 Jun 2021,13:23
GOLD,10 GRMS,AHMEDABAD,48872,-,11 Jun 2021,16:30
GOLD,10 GRMS,AHMEDABAD,49053,+,11 Jun 2021,13:04
GOLD,10 GRMS,AHMEDABAD,48634,-,10 Jun 2021,16:49
GOLD,10 GRMS,AHMEDABAD,48654,-,10 Jun 2021,12:56
GOLD,10 GRMS,AHMEDABAD,48736,-,09 Jun 2021,17:08
GOLD,10 GRMS,AHMEDABAD,48799,-,09 Jun 2021,13:01
GOLD,10 GRMS,AHMEDABAD,48857,+,08 Jun 2021,17:11
GOLD,10 GRMS,AHMEDABAD,48845,+,08 Jun 2021,12:45
GOLD,10 GRMS,AHMEDABAD,48624,+,07 Jun 2021,16:37
GOLD,10 GRMS,AHMEDABAD,48576,+,07 Jun 2021,12:48
GOLD,10 GRMS,AHMEDABAD,48403,-,04 Jun 2021,17:05
GOLD,10 GRMS,AHMEDABAD,48410,-,04 Jun 2021,13:26
GOLD,10 GRMS,AHMEDABAD,48854,-,03 Jun 2021,16:32
GOLD,10 GRMS,AHMEDABAD,48995,-,03 Jun 2021,13:12
GOLD,10 GRMS,AHMEDABAD,49049,-,02 Jun 2021,16:36
GOLD,10 GRMS,AHMEDABAD,49120,-,02 Jun 2021,13:06
GOLD,10 GRMS,AHMEDABAD,49173,-,01 Jun 2021,16:34
GOLD,10 GRMS,AHMEDABAD,49228,+,01 Jun 2021,13:00
GOLD,10 GRMS,AHMEDABAD,48933,+,31 May 2021,17:42
GOLD,10 GRMS,AHMEDABAD,48849,+,31 May 2021,13:15
GOLD,10 GRMS,AHMEDABAD,48541,+,28 May 2021,16:34
GOLD,10 GRMS,AHMEDABAD,48426,-,28 May 2021,12:49
GOLD,10 GRMS,AHMEDABAD,48690,-,27 May 2021,16:30
GOLD,10 GRMS,AHMEDABAD,48773,-,27 May 2021,12:45
GOLD,10 GRMS,AHMEDABAD,49051,+,26 May 2021,16:32
GOLD,10 GRMS,AHMEDABAD,48960,+,26 May 2021,12:45
GOLD,10 GRMS,AHMEDABAD,48482,-,25 May 2021,16:44
GOLD,10 GRMS,AHMEDABAD,48534,+,25 May 2021,13:04
GOLD,10 GRMS,AHMEDABAD,48447,-,24 May 2021,16:33
GOLD,10 GRMS,AHMEDABAD,48527,+,24 May 2021,13:19
GOLD,10 GRMS,AHMEDABAD,47569,=,21 May 2021,12:57
GOLD,10 GRMS,AHMEDABAD,47569,=,20 May 2021,12:54
GOLD,10 GRMS,AHMEDABAD,47569,=,19 May 2021,13:13
GOLD,10 GRMS,AHMEDABAD,47569,=,18 May 2021,12:42
GOLD,10 GRMS,AHMEDABAD,47569,=,17 May 2021,13:10
GOLD,10 GRMS,AHMEDABAD,47569,=,14 May 2021,13:08
GOLD,10 GRMS,AHMEDABAD,47569,=,12 May 2021,13:04
GOLD,10 GRMS,AHMEDABAD,47569,=,11 May 2021,12:56
GOLD,10 GRMS,AHMEDABAD,47569,=,10 May 2021,12:45
GOLD,10 GRMS,AHMEDABAD,47569,=,07 May 2021,12:52
GOLD,10 GRMS,AHMEDABAD,47569,=,06 May 2021,12:58
GOLD,10 GRMS,AHMEDABAD,47569,=,05 May 2021,12:39
GOLD,10 GRMS,AHMEDABAD,47569,=,04 May 2021,12:53
GOLD,10 GRMS,AHMEDABAD,47569,=,03 May 2021,14:24
GOLD,10 GRMS,AHMEDABAD,47569,=,30 Apr 2021,13:47
GOLD,10 GRMS,AHMEDABAD,47569,=,29 Apr 2021,13:41
GOLD,10 GRMS,AHMEDABAD,47569,=,28 Apr 2021,13:08
GOLD,10 GRMS,AHMEDABAD,47569,=,27 Apr 2021,13:35
GOLD,10 GRMS,AHMEDABAD,47569,=,26 Apr 2021,13:58
GOLD,10 GRMS,AHMEDABAD,47569,=,23 Apr 2021,14:06
GOLD,10 GRMS,AHMEDABAD,47569,-,22 Apr 2021,17:02
GOLD,10 GRMS,AHMEDABAD,47682,+,22 Apr 2021,13:50
GOLD,10 GRMS,AHMEDABAD,47314,=,21 Apr 2021,17:15
GOLD,10 GRMS,AHMEDABAD,47314,+,20 Apr 2021,17:46
GOLD,10 GRMS,AHMEDABAD,47110,-,20 Apr 2021,13:35
GOLD,10 GRMS,AHMEDABAD,47475,+,19 Apr 2021,17:22
GOLD,10 GRMS,AHMEDABAD,47391,+,19 Apr 2021,14:00
GOLD,10 GRMS,AHMEDABAD,47021,+,16 Apr 2021,18:15
GOLD,10 GRMS,AHMEDABAD,46648,+,16 Apr 2021,14:15
GOLD,10 GRMS,AHMEDABAD,46632,+,15 Apr 2021,18:37
GOLD,10 GRMS,AHMEDABAD,46607,+,15 Apr 2021,14:23
GOLD,10 GRMS,AHMEDABAD,46391,=,14 Apr 2021,17:12
GOLD,10 GRMS,AHMEDABAD,46391,+,13 Apr 2021,17:28
GOLD,10 GRMS,AHMEDABAD,46221,-,13 Apr 2021,13:24
GOLD,10 GRMS,AHMEDABAD,46397,+,12 Apr 2021,17:50
GOLD,10 GRMS,AHMEDABAD,46232,-,12 Apr 2021,13:41
GOLD,10 GRMS,AHMEDABAD,46284,-,09 Apr 2021,17:49
GOLD,10 GRMS,AHMEDABAD,46340,+,09 Apr 2021,13:49
GOLD,10 GRMS,AHMEDABAD,46189,+,08 Apr 2021,16:54
GOLD,10 GRMS,AHMEDABAD,45998,+,08 Apr 2021,13:23
GOLD,10 GRMS,AHMEDABAD,45829,-,07 Apr 2021,17:02
GOLD,10 GRMS,AHMEDABAD,45895,+,07 Apr 2021,13:31
GOLD,10 GRMS,AHMEDABAD,45191,+,06 Apr 2021,16:48
GOLD,10 GRMS,AHMEDABAD,45136,+,06 Apr 2021,13:29
GOLD,10 GRMS,AHMEDABAD,45058,-,05 Apr 2021,18:05
GOLD,10 GRMS,AHMEDABAD,45076,+,05 Apr 2021,13:36
GOLD,10 GRMS,AHMEDABAD,44741,-,01 Apr 2021,17:12
GOLD,10 GRMS,AHMEDABAD,44823,+,01 Apr 2021,13:51
GOLD,10 GRMS,AHMEDABAD,43994,-,31 Mar 2021,17:46
GOLD,10 GRMS,AHMEDABAD,44106,-,31 Mar 2021,13:22
GOLD,10 GRMS,AHMEDABAD,44331,+,30 Mar 2021,17:12
GOLD,10 GRMS,AHMEDABAD,44236,-,30 Mar 2021,14:04
GOLD,10 GRMS,AHMEDABAD,44569,=,29 Mar 2021,17:05
GOLD,10 GRMS,AHMEDABAD,44569,+,26 Mar 2021,16:56
GOLD,10 GRMS,AHMEDABAD,44538,-,26 Mar 2021,13:34
GOLD,10 GRMS,AHMEDABAD,44653,-,25 Mar 2021,18:12
GOLD,10 GRMS,AHMEDABAD,44754,+,25 Mar 2021,14:02
GOLD,10 GRMS,AHMEDABAD,44679,-,24 Mar 2021,17:25
GOLD,10 GRMS,AHMEDABAD,44696,-,24 Mar 2021,13:15
GOLD,10 GRMS,AHMEDABAD,44818,+,23 Mar 2021,17:07
GOLD,10 GRMS,AHMEDABAD,44708,+,23 Mar 2021,13:00
GOLD,10 GRMS,AHMEDABAD,44641,+,22 Mar 2021,16:58
GOLD,10 GRMS,AHMEDABAD,44634,-,22 Mar 2021,13:58
GOLD,10 GRMS,AHMEDABAD,44788,-,19 Mar 2021,18:06
GOLD,10 GRMS,AHMEDABAD,44855,+,19 Mar 2021,13:44
GOLD,10 GRMS,AHMEDABAD,44706,-,18 Mar 2021,18:27
GOLD,10 GRMS,AHMEDABAD,44883,+,18 Mar 2021,13:58
GOLD,10 GRMS,AHMEDABAD,44763,-,17 Mar 2021,17:02
GOLD,10 GRMS,AHMEDABAD,44794,+,17 Mar 2021,13:28
GOLD,10 GRMS,AHMEDABAD,44740,+,16 Mar 2021,17:16
GOLD,10 GRMS,AHMEDABAD,44648,-,16 Mar 2021,13:28
GOLD,10 GRMS,AHMEDABAD,44674,+,15 Mar 2021,17:29
GOLD,10 GRMS,AHMEDABAD,44625,+,15 Mar 2021,13:30
GOLD,10 GRMS,AHMEDABAD,44177,-,12 Mar 2021,17:36
GOLD,10 GRMS,AHMEDABAD,44323,-,12 Mar 2021,13:53
GOLD,10 GRMS,AHMEDABAD,44478,=,11 Mar 2021,17:07
GOLD,10 GRMS,AHMEDABAD,44478,-,10 Mar 2021,17:42
GOLD,10 GRMS,AHMEDABAD,44599,+,10 Mar 2021,13:23
GOLD,10 GRMS,AHMEDABAD,44451,+,09 Mar 2021,16:55
GOLD,10 GRMS,AHMEDABAD,44300,-,09 Mar 2021,13:17
GOLD,10 GRMS,AHMEDABAD,44349,-,08 Mar 2021,17:12
GOLD,10 GRMS,AHMEDABAD,44503,+,08 Mar 2021,13:37
GOLD,10 GRMS,AHMEDABAD,44310,+,05 Mar 2021,17:21
GOLD,10 GRMS,AHMEDABAD,44266,-,05 Mar 2021,13:21
GOLD,10 GRMS,AHMEDABAD,44660,-,04 Mar 2021,17:39
GOLD,10 GRMS,AHMEDABAD,44686,-,04 Mar 2021,13:11
GOLD,10 GRMS,AHMEDABAD,44970,-,03 Mar 2021,17:42
GOLD,10 GRMS,AHMEDABAD,45241,-,03 Mar 2021,13:19
GOLD,10 GRMS,AHMEDABAD,45314,+,02 Mar 2021,17:00
GOLD,10 GRMS,AHMEDABAD,45193,-,02 Mar 2021,13:23
GOLD,10 GRMS,AHMEDABAD,45826,-,01 Mar 2021,17:09
GOLD,10 GRMS,AHMEDABAD,45905,-,01 Mar 2021,13:54
GOLD,10 GRMS,AHMEDABAD,46425,+,26 Feb 2021,17:46
GOLD,10 GRMS,AHMEDABAD,45961,-,26 Feb 2021,13:44
GOLD,10 GRMS,AHMEDABAD,46344,+,25 Feb 2021,17:21
GOLD,10 GRMS,AHMEDABAD,46339,-,25 Feb 2021,13:30
GOLD,10 GRMS,AHMEDABAD,46621,+,24 Feb 2021,17:44
GOLD,10 GRMS,AHMEDABAD,46617,-,24 Feb 2021,14:08
GOLD,10 GRMS,AHMEDABAD,46711,-,23 Feb 2021,16:52
