Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,26884,+,12 Dec 2014,12:54
GOLD,10 GRMS,AHMEDABAD,26884,+,12 Dec 2014,12:54
GOLD,10 GRMS,AHMEDABAD,26882,-,11 Dec 2014,16:47
GOLD,10 GRMS,AHMEDABAD,26894,+,11 Dec 2014,12:44
GOLD,10 GRMS,AHMEDABAD,26892,-,10 Dec 2014,16:53
GOLD,10 GRMS,AHMEDABAD,27045,+,10 Dec 2014,12:55
GOLD,10 GRMS,AHMEDABAD,26441,+,09 Dec 2014,16:47
GOLD,10 GRMS,AHMEDABAD,26441,+,09 Dec 2014,16:47
GOLD,10 GRMS,AHMEDABAD,26394,+,09 Dec 2014,12:36
GOLD,10 GRMS,AHMEDABAD,26241,+,08 Dec 2014,16:44
GOLD,10 GRMS,AHMEDABAD,26230,-,08 Dec 2014,12:45
GOLD,10 GRMS,AHMEDABAD,26230,-,08 Dec 2014,12:45
GOLD,10 GRMS,AHMEDABAD,26348,+,05 Dec 2014,16:57
GOLD,10 GRMS,AHMEDABAD,26274,-,05 Dec 2014,12:45
GOLD,10 GRMS,AHMEDABAD,26362,-,04 Dec 2014,16:39
GOLD,10 GRMS,AHMEDABAD,26442,+,04 Dec 2014,12:58
GOLD,10 GRMS,AHMEDABAD,26342,+,03 Dec 2014,16:28
GOLD,10 GRMS,AHMEDABAD,26266,+,03 Dec 2014,12:35
GOLD,10 GRMS,AHMEDABAD,26248,-,02 Dec 2014,16:52
GOLD,10 GRMS,AHMEDABAD,26431,+,02 Dec 2014,12:52
GOLD,10 GRMS,AHMEDABAD,25851,+,01 Dec 2014,16:52
GOLD,10 GRMS,AHMEDABAD,25523,-,01 Dec 2014,12:48
GOLD,10 GRMS,AHMEDABAD,25523,-,01 Dec 2014,12:48
GOLD,10 GRMS,AHMEDABAD,26140,-,28 Nov 2014,17:00
GOLD,10 GRMS,AHMEDABAD,26158,-,28 Nov 2014,12:44
GOLD,10 GRMS,AHMEDABAD,26297,+,27 Nov 2014,16:38
GOLD,10 GRMS,AHMEDABAD,26283,-,27 Nov 2014,12:47
GOLD,10 GRMS,AHMEDABAD,26329,-,26 Nov 2014,16:54
GOLD,10 GRMS,AHMEDABAD,26396,-,26 Nov 2014,12:49
GOLD,10 GRMS,AHMEDABAD,26450,+,25 Nov 2014,16:46
GOLD,10 GRMS,AHMEDABAD,26410,+,25 Nov 2014,12:47
GOLD,10 GRMS,AHMEDABAD,26379,-,24 Nov 2014,16:40
GOLD,10 GRMS,AHMEDABAD,26443,+,24 Nov 2014,12:54
GOLD,10 GRMS,AHMEDABAD,26397,+,21 Nov 2014,16:54
GOLD,10 GRMS,AHMEDABAD,26347,-,21 Nov 2014,12:41
GOLD,10 GRMS,AHMEDABAD,26449,+,20 Nov 2014,16:42
GOLD,10 GRMS,AHMEDABAD,26326,-,20 Nov 2014,12:38
GOLD,10 GRMS,AHMEDABAD,26548,+,19 Nov 2014,16:40
GOLD,10 GRMS,AHMEDABAD,26432,-,19 Nov 2014,12:38
GOLD,10 GRMS,AHMEDABAD,26562,+,18 Nov 2014,16:40
GOLD,10 GRMS,AHMEDABAD,26311,+,18 Nov 2014,12:44
GOLD,10 GRMS,AHMEDABAD,26310,+,17 Nov 2014,16:36
GOLD,10 GRMS,AHMEDABAD,26236,+,17 Nov 2014,12:37
GOLD,10 GRMS,AHMEDABAD,25706,+,14 Nov 2014,16:52
GOLD,10 GRMS,AHMEDABAD,25589,-,14 Nov 2014,12:47
GOLD,10 GRMS,AHMEDABAD,25824,+,13 Nov 2014,16:49
GOLD,10 GRMS,AHMEDABAD,25824,+,13 Nov 2014,16:49
GOLD,10 GRMS,AHMEDABAD,25771,-,13 Nov 2014,12:48
GOLD,10 GRMS,AHMEDABAD,25819,-,12 Nov 2014,17:02
GOLD,10 GRMS,AHMEDABAD,25855,+,12 Nov 2014,12:42
GOLD,10 GRMS,AHMEDABAD,25560,+,11 Nov 2014,16:42
GOLD,10 GRMS,AHMEDABAD,25560,+,11 Nov 2014,16:42
GOLD,10 GRMS,AHMEDABAD,25546,-,11 Nov 2014,12:45
GOLD,10 GRMS,AHMEDABAD,25923,+,10 Nov 2014,16:34
GOLD,10 GRMS,AHMEDABAD,25887,+,10 Nov 2014,12:39
GOLD,10 GRMS,AHMEDABAD,25457,+,07 Nov 2014,16:34
GOLD,10 GRMS,AHMEDABAD,25333,-,07 Nov 2014,12:38
GOLD,10 GRMS,AHMEDABAD,25406,-,05 Nov 2014,16:32
GOLD,10 GRMS,AHMEDABAD,25493,-,05 Nov 2014,12:41
GOLD,10 GRMS,AHMEDABAD,25944,+,03 Nov 2014,16:36
GOLD,10 GRMS,AHMEDABAD,25892,+,03 Nov 2014,12:59
GOLD,10 GRMS,AHMEDABAD,25892,+,03 Nov 2014,12:59
GOLD,10 GRMS,AHMEDABAD,25871,-,31 Oct 2014,17:39
GOLD,10 GRMS,AHMEDABAD,26191,-,31 Oct 2014,12:40
GOLD,10 GRMS,AHMEDABAD,26597,-,30 Oct 2014,16:57
GOLD,10 GRMS,AHMEDABAD,26646,-,30 Oct 2014,12:47
GOLD,10 GRMS,AHMEDABAD,26946,-,29 Oct 2014,16:26
GOLD,10 GRMS,AHMEDABAD,26994,-,29 Oct 2014,12:56
GOLD,10 GRMS,AHMEDABAD,27038,+,28 Oct 2014,16:58
GOLD,10 GRMS,AHMEDABAD,27004,-,28 Oct 2014,12:51
GOLD,10 GRMS,AHMEDABAD,27307,=,27 Oct 2014,13:01
GOLD,10 GRMS,AHMEDABAD,27307,=,27 Oct 2014,13:01
GOLD,10 GRMS,AHMEDABAD,27307,-,22 Oct 2014,16:35
GOLD,10 GRMS,AHMEDABAD,27407,-,22 Oct 2014,12:51
GOLD,10 GRMS,AHMEDABAD,27458,+,21 Oct 2014,16:39
GOLD,10 GRMS,AHMEDABAD,27441,+,21 Oct 2014,12:46
GOLD,10 GRMS,AHMEDABAD,27246,+,20 Oct 2014,16:39
GOLD,10 GRMS,AHMEDABAD,27208,-,20 Oct 2014,12:42
GOLD,10 GRMS,AHMEDABAD,27259,-,17 Oct 2014,16:44
GOLD,10 GRMS,AHMEDABAD,27340,-,17 Oct 2014,12:39
GOLD,10 GRMS,AHMEDABAD,27465,+,16 Oct 2014,16:42
GOLD,10 GRMS,AHMEDABAD,27284,+,16 Oct 2014,12:41
GOLD,10 GRMS,AHMEDABAD,27057,+,14 Oct 2014,16:38
GOLD,10 GRMS,AHMEDABAD,27057,+,14 Oct 2014,16:38
GOLD,10 GRMS,AHMEDABAD,26970,+,14 Oct 2014,12:40
GOLD,10 GRMS,AHMEDABAD,26946,-,13 Oct 2014,16:48
GOLD,10 GRMS,AHMEDABAD,27064,+,13 Oct 2014,12:50
GOLD,10 GRMS,AHMEDABAD,26904,+,10 Oct 2014,16:44
GOLD,10 GRMS,AHMEDABAD,26873,-,10 Oct 2014,12:46
GOLD,10 GRMS,AHMEDABAD,26930,+,09 Oct 2014,16:41
GOLD,10 GRMS,AHMEDABAD,26868,-,09 Oct 2014,12:42
GOLD,10 GRMS,AHMEDABAD,26918,+,08 Oct 2014,16:43
GOLD,10 GRMS,AHMEDABAD,26886,+,08 Oct 2014,12:40
GOLD,10 GRMS,AHMEDABAD,26656,+,07 Oct 2014,16:43
GOLD,10 GRMS,AHMEDABAD,26640,-,07 Oct 2014,12:42
GOLD,10 GRMS,AHMEDABAD,26752,-,01 Oct 2014,17:06
GOLD,10 GRMS,AHMEDABAD,26753,-,01 Oct 2014,12:49
GOLD,10 GRMS,AHMEDABAD,26772,-,30 Sep 2014,17:36
GOLD,10 GRMS,AHMEDABAD,26858,-,30 Sep 2014,12:59
GOLD,10 GRMS,AHMEDABAD,26872,+,29 Sep 2014,16:52
GOLD,10 GRMS,AHMEDABAD,26783,-,29 Sep 2014,12:47
GOLD,10 GRMS,AHMEDABAD,26798,-,26 Sep 2014,16:44
GOLD,10 GRMS,AHMEDABAD,27006,+,26 Sep 2014,12:43
GOLD,10 GRMS,AHMEDABAD,26467,+,25 Sep 2014,16:32
GOLD,10 GRMS,AHMEDABAD,26427,-,25 Sep 2014,12:44
GOLD,10 GRMS,AHMEDABAD,26645,-,24 Sep 2014,16:44
GOLD,10 GRMS,AHMEDABAD,26659,-,24 Sep 2014,12:45
GOLD,10 GRMS,AHMEDABAD,26854,+,23 Sep 2014,17:01
GOLD,10 GRMS,AHMEDABAD,26478,+,23 Sep 2014,12:36
GOLD,10 GRMS,AHMEDABAD,26478,+,23 Sep 2014,12:36
GOLD,10 GRMS,AHMEDABAD,26374,+,22 Sep 2014,16:37
GOLD,10 GRMS,AHMEDABAD,26374,+,22 Sep 2014,16:37
GOLD,10 GRMS,AHMEDABAD,26347,-,22 Sep 2014,12:39
GOLD,10 GRMS,AHMEDABAD,26518,+,19 Sep 2014,16:41
GOLD,10 GRMS,AHMEDABAD,26498,-,19 Sep 2014,12:43
GOLD,10 GRMS,AHMEDABAD,26547,-,18 Sep 2014,16:39
GOLD,10 GRMS,AHMEDABAD,26596,-,18 Sep 2014,12:50
GOLD,10 GRMS,AHMEDABAD,26849,-,17 Sep 2014,16:31
GOLD,10 GRMS,AHMEDABAD,26888,-,17 Sep 2014,12:40
GOLD,10 GRMS,AHMEDABAD,27280,+,16 Sep 2014,16:47
GOLD,10 GRMS,AHMEDABAD,27280,+,16 Sep 2014,16:47
GOLD,10 GRMS,AHMEDABAD,26901,-,16 Sep 2014,12:42
GOLD,10 GRMS,AHMEDABAD,26975,+,15 Sep 2014,16:56
GOLD,10 GRMS,AHMEDABAD,26975,+,15 Sep 2014,16:56
GOLD,10 GRMS,AHMEDABAD,26910,+,15 Sep 2014,12:43
GOLD,10 GRMS,AHMEDABAD,26902,-,12 Sep 2014,16:49
GOLD,10 GRMS,AHMEDABAD,26987,+,12 Sep 2014,12:42
GOLD,10 GRMS,AHMEDABAD,26975,-,11 Sep 2014,16:31
GOLD,10 GRMS,AHMEDABAD,27129,-,11 Sep 2014,12:44
GOLD,10 GRMS,AHMEDABAD,27285,+,10 Sep 2014,16:29
GOLD,10 GRMS,AHMEDABAD,27283,+,10 Sep 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27153,+,09 Sep 2014,16:42
GOLD,10 GRMS,AHMEDABAD,27061,-,09 Sep 2014,12:41
GOLD,10 GRMS,AHMEDABAD,27236,-,08 Sep 2014,16:44
GOLD,10 GRMS,AHMEDABAD,27245,-,08 Sep 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27245,-,08 Sep 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27292,+,05 Sep 2014,16:44
GOLD,10 GRMS,AHMEDABAD,27292,+,05 Sep 2014,16:44
GOLD,10 GRMS,AHMEDABAD,27244,-,05 Sep 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27428,+,04 Sep 2014,16:37
GOLD,10 GRMS,AHMEDABAD,27380,+,04 Sep 2014,12:50
GOLD,10 GRMS,AHMEDABAD,27346,-,03 Sep 2014,16:51
GOLD,10 GRMS,AHMEDABAD,27456,-,03 Sep 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27537,-,02 Sep 2014,16:51
GOLD,10 GRMS,AHMEDABAD,27593,-,02 Sep 2014,12:44
GOLD,10 GRMS,AHMEDABAD,27761,+,01 Sep 2014,16:39
GOLD,10 GRMS,AHMEDABAD,27717,-,01 Sep 2014,12:48
GOLD,10 GRMS,AHMEDABAD,27923,+,28 Aug 2014,17:32
GOLD,10 GRMS,AHMEDABAD,27724,-,28 Aug 2014,12:50
GOLD,10 GRMS,AHMEDABAD,27742,+,27 Aug 2014,16:54
GOLD,10 GRMS,AHMEDABAD,27706,-,27 Aug 2014,12:49
GOLD,10 GRMS,AHMEDABAD,27831,+,26 Aug 2014,16:50
GOLD,10 GRMS,AHMEDABAD,27811,+,26 Aug 2014,12:40
GOLD,10 GRMS,AHMEDABAD,27625,+,25 Aug 2014,16:38
GOLD,10 GRMS,AHMEDABAD,27563,-,25 Aug 2014,12:37
GOLD,10 GRMS,AHMEDABAD,27563,-,25 Aug 2014,12:37
GOLD,10 GRMS,AHMEDABAD,27691,+,22 Aug 2014,16:37
GOLD,10 GRMS,AHMEDABAD,27642,-,22 Aug 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27642,-,22 Aug 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27795,+,21 Aug 2014,16:44
GOLD,10 GRMS,AHMEDABAD,27759,-,21 Aug 2014,12:48
GOLD,10 GRMS,AHMEDABAD,27996,-,20 Aug 2014,16:39
GOLD,10 GRMS,AHMEDABAD,28001,-,20 Aug 2014,12:39
GOLD,10 GRMS,AHMEDABAD,28104,+,19 Aug 2014,16:39
GOLD,10 GRMS,AHMEDABAD,28096,-,19 Aug 2014,12:51
GOLD,10 GRMS,AHMEDABAD,28117,-,18 Aug 2014,16:41
GOLD,10 GRMS,AHMEDABAD,28214,-,18 Aug 2014,12:43
GOLD,10 GRMS,AHMEDABAD,28324,-,14 Aug 2014,16:43
GOLD,10 GRMS,AHMEDABAD,28426,+,14 Aug 2014,12:45
GOLD,10 GRMS,AHMEDABAD,28413,-,13 Aug 2014,16:31
GOLD,10 GRMS,AHMEDABAD,28468,-,13 Aug 2014,12:35
GOLD,10 GRMS,AHMEDABAD,28469,+,12 Aug 2014,16:43
GOLD,10 GRMS,AHMEDABAD,28436,+,12 Aug 2014,12:31
GOLD,10 GRMS,AHMEDABAD,28436,+,12 Aug 2014,12:31
GOLD,10 GRMS,AHMEDABAD,28373,-,11 Aug 2014,16:52
GOLD,10 GRMS,AHMEDABAD,28394,-,11 Aug 2014,12:44
GOLD,10 GRMS,AHMEDABAD,28576,-,08 Aug 2014,17:06
GOLD,10 GRMS,AHMEDABAD,28786,+,08 Aug 2014,12:40
GOLD,10 GRMS,AHMEDABAD,28375,-,07 Aug 2014,16:48
GOLD,10 GRMS,AHMEDABAD,28457,+,07 Aug 2014,12:48
GOLD,10 GRMS,AHMEDABAD,28114,+,06 Aug 2014,16:42
GOLD,10 GRMS,AHMEDABAD,28112,+,06 Aug 2014,12:43
GOLD,10 GRMS,AHMEDABAD,27914,+,05 Aug 2014,16:53
GOLD,10 GRMS,AHMEDABAD,27911,-,05 Aug 2014,12:46
GOLD,10 GRMS,AHMEDABAD,27993,-,04 Aug 2014,16:33
GOLD,10 GRMS,AHMEDABAD,28028,+,04 Aug 2014,12:32
GOLD,10 GRMS,AHMEDABAD,27886,+,01 Aug 2014,16:53
GOLD,10 GRMS,AHMEDABAD,27799,-,01 Aug 2014,12:43
GOLD,10 GRMS,AHMEDABAD,27906,+,31 Jul 2014,17:35
GOLD,10 GRMS,AHMEDABAD,27769,-,31 Jul 2014,13:01
GOLD,10 GRMS,AHMEDABAD,27781,-,30 Jul 2014,16:51
GOLD,10 GRMS,AHMEDABAD,27804,-,30 Jul 2014,12:55
GOLD,10 GRMS,AHMEDABAD,27804,-,30 Jul 2014,12:55
GOLD,10 GRMS,AHMEDABAD,27890,-,28 Jul 2014,16:49
GOLD,10 GRMS,AHMEDABAD,27924,+,28 Jul 2014,12:38
GOLD,10 GRMS,AHMEDABAD,27924,+,28 Jul 2014,12:38
GOLD,10 GRMS,AHMEDABAD,27724,+,25 Jul 2014,16:45
GOLD,10 GRMS,AHMEDABAD,27717,-,25 Jul 2014,12:43
GOLD,10 GRMS,AHMEDABAD,27717,-,25 Jul 2014,12:43
GOLD,10 GRMS,AHMEDABAD,27801,+,24 Jul 2014,16:28
GOLD,10 GRMS,AHMEDABAD,27757,-,24 Jul 2014,12:37
GOLD,10 GRMS,AHMEDABAD,27942,-,23 Jul 2014,16:35
GOLD,10 GRMS,AHMEDABAD,27949,-,23 Jul 2014,12:42
GOLD,10 GRMS,AHMEDABAD,27949,-,23 Jul 2014,12:42
GOLD,10 GRMS,AHMEDABAD,27950,-,22 Jul 2014,16:39
GOLD,10 GRMS,AHMEDABAD,27967,-,22 Jul 2014,12:54
GOLD,10 GRMS,AHMEDABAD,28108,+,21 Jul 2014,16:45
GOLD,10 GRMS,AHMEDABAD,28082,-,21 Jul 2014,12:45
GOLD,10 GRMS,AHMEDABAD,28085,-,18 Jul 2014,16:50
GOLD,10 GRMS,AHMEDABAD,28144,+,18 Jul 2014,12:44
GOLD,10 GRMS,AHMEDABAD,27846,-,17 Jul 2014,16:53
GOLD,10 GRMS,AHMEDABAD,27938,+,17 Jul 2014,12:49
GOLD,10 GRMS,AHMEDABAD,27808,+,16 Jul 2014,16:46
GOLD,10 GRMS,AHMEDABAD,27777,-,16 Jul 2014,12:35
GOLD,10 GRMS,AHMEDABAD,27985,-,15 Jul 2014,16:57
GOLD,10 GRMS,AHMEDABAD,27999,-,15 Jul 2014,12:48
GOLD,10 GRMS,AHMEDABAD,28235,+,14 Jul 2014,16:41
GOLD,10 GRMS,AHMEDABAD,28206,-,14 Jul 2014,12:42
GOLD,10 GRMS,AHMEDABAD,28470,-,11 Jul 2014,16:59
GOLD,10 GRMS,AHMEDABAD,28527,-,11 Jul 2014,12:55
GOLD,10 GRMS,AHMEDABAD,28677,+,10 Jul 2014,16:56
GOLD,10 GRMS,AHMEDABAD,28021,+,10 Jul 2014,12:40
GOLD,10 GRMS,AHMEDABAD,27958,-,09 Jul 2014,16:56
GOLD,10 GRMS,AHMEDABAD,27968,+,09 Jul 2014,12:36
GOLD,10 GRMS,AHMEDABAD,27828,+,08 Jul 2014,16:40
GOLD,10 GRMS,AHMEDABAD,27828,+,08 Jul 2014,16:40
GOLD,10 GRMS,AHMEDABAD,27716,-,08 Jul 2014,12:34
GOLD,10 GRMS,AHMEDABAD,27786,-,07 Jul 2014,16:57
GOLD,10 GRMS,AHMEDABAD,27920,+,07 Jul 2014,12:40
GOLD,10 GRMS,AHMEDABAD,27859,-,04 Jul 2014,17:18
GOLD,10 GRMS,AHMEDABAD,27909,+,04 Jul 2014,12:41
GOLD,10 GRMS,AHMEDABAD,27901,+,03 Jul 2014,16:56
GOLD,10 GRMS,AHMEDABAD,27900,-,03 Jul 2014,12:45
GOLD,10 GRMS,AHMEDABAD,27964,-,02 Jul 2014,17:01
GOLD,10 GRMS,AHMEDABAD,28040,-,02 Jul 2014,12:45
GOLD,10 GRMS,AHMEDABAD,28149,-,01 Jul 2014,16:43
GOLD,10 GRMS,AHMEDABAD,28213,+,01 Jul 2014,12:43
GOLD,10 GRMS,AHMEDABAD,28093,+,30 Jun 2014,17:44
GOLD,10 GRMS,AHMEDABAD,28092,+,30 Jun 2014,12:41
GOLD,10 GRMS,AHMEDABAD,28092,+,30 Jun 2014,12:41
GOLD,10 GRMS,AHMEDABAD,28086,-,27 Jun 2014,16:37
GOLD,10 GRMS,AHMEDABAD,28172,+,27 Jun 2014,12:49
GOLD,10 GRMS,AHMEDABAD,28096,-,26 Jun 2014,16:48
GOLD,10 GRMS,AHMEDABAD,28159,-,26 Jun 2014,12:38
GOLD,10 GRMS,AHMEDABAD,28193,-,25 Jun 2014,16:47
GOLD,10 GRMS,AHMEDABAD,28203,-,25 Jun 2014,12:58
GOLD,10 GRMS,AHMEDABAD,28316,+,24 Jun 2014,16:51
GOLD,10 GRMS,AHMEDABAD,28167,-,24 Jun 2014,12:41
GOLD,10 GRMS,AHMEDABAD,28250,-,23 Jun 2014,16:36
GOLD,10 GRMS,AHMEDABAD,28263,+,23 Jun 2014,12:50
GOLD,10 GRMS,AHMEDABAD,28147,-,20 Jun 2014,16:44
GOLD,10 GRMS,AHMEDABAD,28250,+,20 Jun 2014,12:49
GOLD,10 GRMS,AHMEDABAD,27571,+,19 Jun 2014,16:47
GOLD,10 GRMS,AHMEDABAD,27522,-,19 Jun 2014,12:36
GOLD,10 GRMS,AHMEDABAD,27546,+,18 Jun 2014,16:43
GOLD,10 GRMS,AHMEDABAD,27470,+,18 Jun 2014,12:51
GOLD,10 GRMS,AHMEDABAD,27309,-,17 Jun 2014,16:55
GOLD,10 GRMS,AHMEDABAD,27386,-,17 Jun 2014,12:55
GOLD,10 GRMS,AHMEDABAD,27386,-,17 Jun 2014,12:55
GOLD,10 GRMS,AHMEDABAD,27598,-,16 Jun 2014,16:58
GOLD,10 GRMS,AHMEDABAD,27598,-,16 Jun 2014,16:58
GOLD,10 GRMS,AHMEDABAD,27667,+,16 Jun 2014,12:51
GOLD,10 GRMS,AHMEDABAD,27055,-,13 Jun 2014,16:39
GOLD,10 GRMS,AHMEDABAD,27062,+,13 Jun 2014,12:33
GOLD,10 GRMS,AHMEDABAD,26793,+,12 Jun 2014,16:25
GOLD,10 GRMS,AHMEDABAD,26724,+,12 Jun 2014,12:49
GOLD,10 GRMS,AHMEDABAD,26704,-,11 Jun 2014,16:53
GOLD,10 GRMS,AHMEDABAD,26704,-,11 Jun 2014,16:53
GOLD,10 GRMS,AHMEDABAD,26759,+,11 Jun 2014,12:54
GOLD,10 GRMS,AHMEDABAD,26665,-,10 Jun 2014,16:54
GOLD,10 GRMS,AHMEDABAD,26716,+,10 Jun 2014,12:54
GOLD,10 GRMS,AHMEDABAD,26633,+,09 Jun 2014,16:39
GOLD,10 GRMS,AHMEDABAD,26610,-,09 Jun 2014,12:47
GOLD,10 GRMS,AHMEDABAD,26679,-,06 Jun 2014,17:02
GOLD,10 GRMS,AHMEDABAD,26679,-,06 Jun 2014,17:02
GOLD,10 GRMS,AHMEDABAD,26773,+,06 Jun 2014,12:59
GOLD,10 GRMS,AHMEDABAD,26773,+,06 Jun 2014,12:59
GOLD,10 GRMS,AHMEDABAD,26673,+,05 Jun 2014,17:01
GOLD,10 GRMS,AHMEDABAD,26671,-,05 Jun 2014,12:52
GOLD,10 GRMS,AHMEDABAD,26731,-,04 Jun 2014,16:52
GOLD,10 GRMS,AHMEDABAD,26762,-,04 Jun 2014,12:49
GOLD,10 GRMS,AHMEDABAD,26788,-,03 Jun 2014,17:04
GOLD,10 GRMS,AHMEDABAD,26796,-,03 Jun 2014,12:51
GOLD,10 GRMS,AHMEDABAD,26802,-,02 Jun 2014,16:54
GOLD,10 GRMS,AHMEDABAD,26901,+,02 Jun 2014,13:00
GOLD,10 GRMS,AHMEDABAD,26901,+,02 Jun 2014,13:00
GOLD,10 GRMS,AHMEDABAD,26893,-,30 May 2014,18:06
GOLD,10 GRMS,AHMEDABAD,26970,+,30 May 2014,12:52
GOLD,10 GRMS,AHMEDABAD,26915,+,29 May 2014,16:48
GOLD,10 GRMS,AHMEDABAD,26836,-,29 May 2014,12:42
GOLD,10 GRMS,AHMEDABAD,27019,-,28 May 2014,16:48
GOLD,10 GRMS,AHMEDABAD,27149,-,28 May 2014,12:39
GOLD,10 GRMS,AHMEDABAD,27476,-,27 May 2014,16:42
GOLD,10 GRMS,AHMEDABAD,27609,-,27 May 2014,12:47
GOLD,10 GRMS,AHMEDABAD,27681,-,26 May 2014,16:48
GOLD,10 GRMS,AHMEDABAD,27734,+,26 May 2014,12:35
GOLD,10 GRMS,AHMEDABAD,27678,-,23 May 2014,16:56
GOLD,10 GRMS,AHMEDABAD,27678,-,23 May 2014,16:56
GOLD,10 GRMS,AHMEDABAD,27733,-,23 May 2014,12:36
GOLD,10 GRMS,AHMEDABAD,27784,-,22 May 2014,16:54
GOLD,10 GRMS,AHMEDABAD,27784,-,22 May 2014,16:54
GOLD,10 GRMS,AHMEDABAD,27904,-,22 May 2014,12:47
GOLD,10 GRMS,AHMEDABAD,28543,-,21 May 2014,16:55
GOLD,10 GRMS,AHMEDABAD,28693,-,21 May 2014,12:45
GOLD,10 GRMS,AHMEDABAD,28751,-,20 May 2014,16:54
GOLD,10 GRMS,AHMEDABAD,28807,-,20 May 2014,12:47
GOLD,10 GRMS,AHMEDABAD,28859,-,19 May 2014,16:56
GOLD,10 GRMS,AHMEDABAD,28859,-,19 May 2014,16:56
GOLD,10 GRMS,AHMEDABAD,28872,+,19 May 2014,12:41
GOLD,10 GRMS,AHMEDABAD,28869,-,16 May 2014,16:54
GOLD,10 GRMS,AHMEDABAD,28869,-,16 May 2014,16:54
GOLD,10 GRMS,AHMEDABAD,28899,-,16 May 2014,13:02
GOLD,10 GRMS,AHMEDABAD,29359,-,15 May 2014,16:41
GOLD,10 GRMS,AHMEDABAD,29461,-,15 May 2014,12:46
GOLD,10 GRMS,AHMEDABAD,29667,+,13 May 2014,16:42
GOLD,10 GRMS,AHMEDABAD,29663,-,13 May 2014,12:46
GOLD,10 GRMS,AHMEDABAD,29805,+,12 May 2014,16:48
GOLD,10 GRMS,AHMEDABAD,29648,-,12 May 2014,12:50
GOLD,10 GRMS,AHMEDABAD,29725,-,09 May 2014,16:37
GOLD,10 GRMS,AHMEDABAD,29743,+,09 May 2014,12:47
GOLD,10 GRMS,AHMEDABAD,29687,+,08 May 2014,16:57
GOLD,10 GRMS,AHMEDABAD,29603,-,08 May 2014,12:32
GOLD,10 GRMS,AHMEDABAD,30005,+,07 May 2014,16:50
GOLD,10 GRMS,AHMEDABAD,30005,+,07 May 2014,16:50
GOLD,10 GRMS,AHMEDABAD,29981,-,07 May 2014,12:39
GOLD,10 GRMS,AHMEDABAD,30009,-,06 May 2014,16:33
GOLD,10 GRMS,AHMEDABAD,30028,-,06 May 2014,12:42
GOLD,10 GRMS,AHMEDABAD,30035,+,05 May 2014,17:04
GOLD,10 GRMS,AHMEDABAD,30006,+,05 May 2014,12:47
GOLD,10 GRMS,AHMEDABAD,29838,+,02 May 2014,16:53
GOLD,10 GRMS,AHMEDABAD,29838,+,02 May 2014,16:53
GOLD,10 GRMS,AHMEDABAD,29785,+,02 May 2014,12:44
GOLD,10 GRMS,AHMEDABAD,29785,+,02 May 2014,12:44
