Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,37863,+,16 Dec 2019,13:42
GOLD,10 GRMS,AHMEDABAD,37691,+,13 Dec 2019,17:14
GOLD,10 GRMS,AHMEDABAD,37533,-,13 Dec 2019,13:07
GOLD,10 GRMS,AHMEDABAD,37763,+,12 Dec 2019,16:59
GOLD,10 GRMS,AHMEDABAD,37702,+,12 Dec 2019,13:02
GOLD,10 GRMS,AHMEDABAD,37631,+,11 Dec 2019,16:51
GOLD,10 GRMS,AHMEDABAD,37564,-,11 Dec 2019,13:02
GOLD,10 GRMS,AHMEDABAD,37590,+,10 Dec 2019,17:13
GOLD,10 GRMS,AHMEDABAD,37567,-,10 Dec 2019,13:38
GOLD,10 GRMS,AHMEDABAD,37650,=,09 Dec 2019,17:26
GOLD,10 GRMS,AHMEDABAD,37651,-,09 Dec 2019,13:15
GOLD,10 GRMS,AHMEDABAD,38032,+,06 Dec 2019,17:21
GOLD,10 GRMS,AHMEDABAD,37990,-,06 Dec 2019,13:24
GOLD,10 GRMS,AHMEDABAD,38042,-,05 Dec 2019,16:53
GOLD,10 GRMS,AHMEDABAD,38161,=,05 Dec 2019,13:13
GOLD,10 GRMS,AHMEDABAD,38162,-,04 Dec 2019,17:01
GOLD,10 GRMS,AHMEDABAD,38356,+,04 Dec 2019,13:14
GOLD,10 GRMS,AHMEDABAD,38062,+,03 Dec 2019,17:22
GOLD,10 GRMS,AHMEDABAD,37858,+,03 Dec 2019,13:15
GOLD,10 GRMS,AHMEDABAD,37795,-,02 Dec 2019,16:43
GOLD,10 GRMS,AHMEDABAD,37884,+,02 Dec 2019,12:56
GOLD,10 GRMS,AHMEDABAD,37876,-,29 Nov 2019,17:10
GOLD,10 GRMS,AHMEDABAD,37887,+,29 Nov 2019,13:11
GOLD,10 GRMS,AHMEDABAD,37771,+,28 Nov 2019,17:36
GOLD,10 GRMS,AHMEDABAD,37758,+,28 Nov 2019,13:53
GOLD,10 GRMS,AHMEDABAD,37751,+,27 Nov 2019,17:09
GOLD,10 GRMS,AHMEDABAD,37743,-,27 Nov 2019,13:01
GOLD,10 GRMS,AHMEDABAD,37799,+,26 Nov 2019,17:00
GOLD,10 GRMS,AHMEDABAD,37767,-,26 Nov 2019,13:11
GOLD,10 GRMS,AHMEDABAD,37862,+,25 Nov 2019,17:15
GOLD,10 GRMS,AHMEDABAD,37835,-,25 Nov 2019,13:08
GOLD,10 GRMS,AHMEDABAD,38157,+,22 Nov 2019,17:15
GOLD,10 GRMS,AHMEDABAD,38092,-,22 Nov 2019,13:23
GOLD,10 GRMS,AHMEDABAD,38096,-,21 Nov 2019,17:21
GOLD,10 GRMS,AHMEDABAD,38142,-,21 Nov 2019,13:16
GOLD,10 GRMS,AHMEDABAD,38305,+,20 Nov 2019,17:20
GOLD,10 GRMS,AHMEDABAD,38242,+,20 Nov 2019,13:31
GOLD,10 GRMS,AHMEDABAD,38069,-,19 Nov 2019,17:06
GOLD,10 GRMS,AHMEDABAD,38236,+,19 Nov 2019,13:00
GOLD,10 GRMS,AHMEDABAD,37931,-,18 Nov 2019,17:15
GOLD,10 GRMS,AHMEDABAD,37985,-,18 Nov 2019,13:11
GOLD,10 GRMS,AHMEDABAD,38096,+,15 Nov 2019,17:00
GOLD,10 GRMS,AHMEDABAD,38031,-,15 Nov 2019,13:24
GOLD,10 GRMS,AHMEDABAD,38217,+,14 Nov 2019,17:18
GOLD,10 GRMS,AHMEDABAD,38187,-,14 Nov 2019,14:34
GOLD,10 GRMS,AHMEDABAD,38205,+,13 Nov 2019,16:48
GOLD,10 GRMS,AHMEDABAD,38011,+,13 Nov 2019,13:15
GOLD,10 GRMS,AHMEDABAD,37993,+,11 Nov 2019,17:05
GOLD,10 GRMS,AHMEDABAD,37945,+,11 Nov 2019,12:58
GOLD,10 GRMS,AHMEDABAD,37919,-,08 Nov 2019,16:57
GOLD,10 GRMS,AHMEDABAD,38011,-,08 Nov 2019,13:09
GOLD,10 GRMS,AHMEDABAD,38180,-,07 Nov 2019,17:16
GOLD,10 GRMS,AHMEDABAD,38401,+,07 Nov 2019,13:18
GOLD,10 GRMS,AHMEDABAD,38304,+,06 Nov 2019,17:08
GOLD,10 GRMS,AHMEDABAD,38265,-,06 Nov 2019,13:07
GOLD,10 GRMS,AHMEDABAD,38565,-,05 Nov 2019,17:04
GOLD,10 GRMS,AHMEDABAD,38602,-,05 Nov 2019,13:08
GOLD,10 GRMS,AHMEDABAD,38692,+,04 Nov 2019,18:15
GOLD,10 GRMS,AHMEDABAD,38652,-,04 Nov 2019,14:42
GOLD,10 GRMS,AHMEDABAD,38703,-,01 Nov 2019,16:58
GOLD,10 GRMS,AHMEDABAD,38725,+,01 Nov 2019,13:31
GOLD,10 GRMS,AHMEDABAD,38650,+,31 Oct 2019,17:40
GOLD,10 GRMS,AHMEDABAD,38378,-,31 Oct 2019,13:29
GOLD,10 GRMS,AHMEDABAD,38630,=,30 Oct 2019,17:50
GOLD,10 GRMS,AHMEDABAD,38630,=,30 Oct 2019,14:08
GOLD,10 GRMS,AHMEDABAD,38630,=,29 Oct 2019,16:31
GOLD,10 GRMS,AHMEDABAD,38630,=,29 Oct 2019,12:46
GOLD,10 GRMS,AHMEDABAD,38630,=,27 Oct 2019,18:30
GOLD,10 GRMS,AHMEDABAD,38630,+,25 Oct 2019,18:00
GOLD,10 GRMS,AHMEDABAD,38587,+,25 Oct 2019,13:26
GOLD,10 GRMS,AHMEDABAD,38281,-,24 Oct 2019,17:35
GOLD,10 GRMS,AHMEDABAD,38295,=,24 Oct 2019,13:53
GOLD,10 GRMS,AHMEDABAD,38295,+,23 Oct 2019,17:35
GOLD,10 GRMS,AHMEDABAD,38273,+,23 Oct 2019,13:58
GOLD,10 GRMS,AHMEDABAD,38173,-,22 Oct 2019,17:45
GOLD,10 GRMS,AHMEDABAD,38192,-,22 Oct 2019,13:55
GOLD,10 GRMS,AHMEDABAD,38241,-,18 Oct 2019,16:34
GOLD,10 GRMS,AHMEDABAD,38246,+,18 Oct 2019,12:57
GOLD,10 GRMS,AHMEDABAD,38227,-,17 Oct 2019,17:02
GOLD,10 GRMS,AHMEDABAD,38318,+,17 Oct 2019,12:59
GOLD,10 GRMS,AHMEDABAD,38203,-,16 Oct 2019,17:17
GOLD,10 GRMS,AHMEDABAD,38269,-,16 Oct 2019,12:58
GOLD,10 GRMS,AHMEDABAD,38534,+,15 Oct 2019,16:40
GOLD,10 GRMS,AHMEDABAD,38333,-,15 Oct 2019,13:00
GOLD,10 GRMS,AHMEDABAD,38386,+,14 Oct 2019,17:40
GOLD,10 GRMS,AHMEDABAD,38140,-,14 Oct 2019,13:53
GOLD,10 GRMS,AHMEDABAD,38154,-,11 Oct 2019,16:48
GOLD,10 GRMS,AHMEDABAD,38233,-,11 Oct 2019,13:17
GOLD,10 GRMS,AHMEDABAD,38361,+,10 Oct 2019,17:07
GOLD,10 GRMS,AHMEDABAD,38305,+,10 Oct 2019,12:57
GOLD,10 GRMS,AHMEDABAD,38179,-,09 Oct 2019,17:30
GOLD,10 GRMS,AHMEDABAD,38311,+,09 Oct 2019,13:49
GOLD,10 GRMS,AHMEDABAD,38043,-,07 Oct 2019,17:22
GOLD,10 GRMS,AHMEDABAD,38110,-,07 Oct 2019,13:23
GOLD,10 GRMS,AHMEDABAD,38151,+,04 Oct 2019,17:21
GOLD,10 GRMS,AHMEDABAD,38067,+,04 Oct 2019,13:16
GOLD,10 GRMS,AHMEDABAD,37919,+,03 Oct 2019,18:03
GOLD,10 GRMS,AHMEDABAD,37813,+,03 Oct 2019,13:31
GOLD,10 GRMS,AHMEDABAD,37201,+,01 Oct 2019,17:51
GOLD,10 GRMS,AHMEDABAD,36968,-,01 Oct 2019,13:47
GOLD,10 GRMS,AHMEDABAD,37475,-,30 Sep 2019,17:54
GOLD,10 GRMS,AHMEDABAD,37572,+,30 Sep 2019,13:52
GOLD,10 GRMS,AHMEDABAD,37481,-,27 Sep 2019,16:42
GOLD,10 GRMS,AHMEDABAD,37614,-,27 Sep 2019,13:08
GOLD,10 GRMS,AHMEDABAD,37622,+,26 Sep 2019,16:49
GOLD,10 GRMS,AHMEDABAD,37496,-,26 Sep 2019,13:08
GOLD,10 GRMS,AHMEDABAD,38006,+,25 Sep 2019,17:04
GOLD,10 GRMS,AHMEDABAD,37967,+,25 Sep 2019,13:03
GOLD,10 GRMS,AHMEDABAD,37771,+,24 Sep 2019,16:30
GOLD,10 GRMS,AHMEDABAD,37720,-,24 Sep 2019,12:54
GOLD,10 GRMS,AHMEDABAD,37743,+,23 Sep 2019,17:29
GOLD,10 GRMS,AHMEDABAD,37642,+,23 Sep 2019,13:38
GOLD,10 GRMS,AHMEDABAD,37390,-,20 Sep 2019,16:57
GOLD,10 GRMS,AHMEDABAD,37399,-,20 Sep 2019,13:52
GOLD,10 GRMS,AHMEDABAD,37456,+,19 Sep 2019,17:01
GOLD,10 GRMS,AHMEDABAD,37344,-,19 Sep 2019,13:24
GOLD,10 GRMS,AHMEDABAD,37542,-,18 Sep 2019,17:01
GOLD,10 GRMS,AHMEDABAD,37585,-,18 Sep 2019,13:45
GOLD,10 GRMS,AHMEDABAD,37855,+,17 Sep 2019,17:25
GOLD,10 GRMS,AHMEDABAD,37726,-,17 Sep 2019,13:29
GOLD,10 GRMS,AHMEDABAD,37780,+,16 Sep 2019,17:14
GOLD,10 GRMS,AHMEDABAD,37757,+,16 Sep 2019,13:21
GOLD,10 GRMS,AHMEDABAD,37592,+,13 Sep 2019,17:36
GOLD,10 GRMS,AHMEDABAD,37540,-,13 Sep 2019,13:03
GOLD,10 GRMS,AHMEDABAD,37669,-,12 Sep 2019,16:39
GOLD,10 GRMS,AHMEDABAD,37688,-,12 Sep 2019,13:33
GOLD,10 GRMS,AHMEDABAD,37902,-,11 Sep 2019,17:04
GOLD,10 GRMS,AHMEDABAD,37943,-,11 Sep 2019,12:47
GOLD,10 GRMS,AHMEDABAD,38254,+,09 Sep 2019,16:43
GOLD,10 GRMS,AHMEDABAD,38083,-,09 Sep 2019,13:44
GOLD,10 GRMS,AHMEDABAD,38185,-,06 Sep 2019,17:07
GOLD,10 GRMS,AHMEDABAD,38257,-,06 Sep 2019,13:40
GOLD,10 GRMS,AHMEDABAD,39006,-,05 Sep 2019,17:21
GOLD,10 GRMS,AHMEDABAD,39142,+,05 Sep 2019,13:02
GOLD,10 GRMS,AHMEDABAD,39011,-,04 Sep 2019,17:39
GOLD,10 GRMS,AHMEDABAD,39045,+,04 Sep 2019,13:33
GOLD,10 GRMS,AHMEDABAD,39007,+,03 Sep 2019,17:21
GOLD,10 GRMS,AHMEDABAD,38921,+,03 Sep 2019,13:27
GOLD,10 GRMS,AHMEDABAD,38405,-,30 Aug 2019,17:29
GOLD,10 GRMS,AHMEDABAD,38452,-,30 Aug 2019,13:31
GOLD,10 GRMS,AHMEDABAD,38743,-,29 Aug 2019,17:09
GOLD,10 GRMS,AHMEDABAD,38895,+,29 Aug 2019,13:37
GOLD,10 GRMS,AHMEDABAD,38795,+,28 Aug 2019,17:01
GOLD,10 GRMS,AHMEDABAD,38714,+,28 Aug 2019,13:21
GOLD,10 GRMS,AHMEDABAD,38404,-,27 Aug 2019,17:37
GOLD,10 GRMS,AHMEDABAD,38523,-,27 Aug 2019,13:27
GOLD,10 GRMS,AHMEDABAD,38578,+,26 Aug 2019,17:52
GOLD,10 GRMS,AHMEDABAD,38521,+,26 Aug 2019,14:26
GOLD,10 GRMS,AHMEDABAD,37599,-,23 Aug 2019,17:22
GOLD,10 GRMS,AHMEDABAD,37620,-,23 Aug 2019,13:42
GOLD,10 GRMS,AHMEDABAD,37668,+,22 Aug 2019,17:06
GOLD,10 GRMS,AHMEDABAD,37611,+,22 Aug 2019,13:23
GOLD,10 GRMS,AHMEDABAD,37550,+,21 Aug 2019,17:07
GOLD,10 GRMS,AHMEDABAD,37520,-,21 Aug 2019,13:36
GOLD,10 GRMS,AHMEDABAD,37688,+,20 Aug 2019,17:08
GOLD,10 GRMS,AHMEDABAD,37571,+,20 Aug 2019,13:18
GOLD,10 GRMS,AHMEDABAD,37469,-,19 Aug 2019,17:11
GOLD,10 GRMS,AHMEDABAD,37512,+,19 Aug 2019,13:05
GOLD,10 GRMS,AHMEDABAD,37466,+,16 Aug 2019,17:14
GOLD,10 GRMS,AHMEDABAD,37418,-,16 Aug 2019,13:10
GOLD,10 GRMS,AHMEDABAD,37574,+,14 Aug 2019,18:14
GOLD,10 GRMS,AHMEDABAD,37243,-,14 Aug 2019,13:59
GOLD,10 GRMS,AHMEDABAD,37799,+,13 Aug 2019,18:24
GOLD,10 GRMS,AHMEDABAD,37739,+,13 Aug 2019,14:09
GOLD,10 GRMS,AHMEDABAD,37270,+,09 Aug 2019,17:40
GOLD,10 GRMS,AHMEDABAD,37190,+,09 Aug 2019,13:32
GOLD,10 GRMS,AHMEDABAD,37047,-,08 Aug 2019,16:45
GOLD,10 GRMS,AHMEDABAD,37244,+,08 Aug 2019,13:14
GOLD,10 GRMS,AHMEDABAD,37039,+,07 Aug 2019,16:36
GOLD,10 GRMS,AHMEDABAD,36970,+,07 Aug 2019,12:51
GOLD,10 GRMS,AHMEDABAD,36463,+,06 Aug 2019,16:52
GOLD,10 GRMS,AHMEDABAD,36386,+,06 Aug 2019,13:45
GOLD,10 GRMS,AHMEDABAD,36289,+,05 Aug 2019,17:05
GOLD,10 GRMS,AHMEDABAD,36140,+,05 Aug 2019,13:38
GOLD,10 GRMS,AHMEDABAD,35341,+,02 Aug 2019,16:56
GOLD,10 GRMS,AHMEDABAD,35295,+,02 Aug 2019,13:17
GOLD,10 GRMS,AHMEDABAD,34572,+,01 Aug 2019,17:08
GOLD,10 GRMS,AHMEDABAD,34532,-,01 Aug 2019,12:54
GOLD,10 GRMS,AHMEDABAD,34805,+,31 Jul 2019,17:14
GOLD,10 GRMS,AHMEDABAD,34753,-,31 Jul 2019,12:46
GOLD,10 GRMS,AHMEDABAD,34801,+,30 Jul 2019,17:01
GOLD,10 GRMS,AHMEDABAD,34757,+,30 Jul 2019,13:01
GOLD,10 GRMS,AHMEDABAD,34730,+,29 Jul 2019,17:29
GOLD,10 GRMS,AHMEDABAD,34727,-,29 Jul 2019,14:16
GOLD,10 GRMS,AHMEDABAD,34781,-,26 Jul 2019,17:09
GOLD,10 GRMS,AHMEDABAD,34794,-,26 Jul 2019,13:17
GOLD,10 GRMS,AHMEDABAD,34943,+,25 Jul 2019,16:54
GOLD,10 GRMS,AHMEDABAD,34901,+,25 Jul 2019,13:02
GOLD,10 GRMS,AHMEDABAD,34897,+,24 Jul 2019,17:16
GOLD,10 GRMS,AHMEDABAD,34858,+,24 Jul 2019,13:19
GOLD,10 GRMS,AHMEDABAD,34852,+,23 Jul 2019,17:32
GOLD,10 GRMS,AHMEDABAD,34792,-,23 Jul 2019,13:11
GOLD,10 GRMS,AHMEDABAD,34932,-,22 Jul 2019,17:04
GOLD,10 GRMS,AHMEDABAD,34950,-,22 Jul 2019,12:52
GOLD,10 GRMS,AHMEDABAD,35091,-,19 Jul 2019,17:05
GOLD,10 GRMS,AHMEDABAD,35105,+,19 Jul 2019,13:09
GOLD,10 GRMS,AHMEDABAD,34709,-,18 Jul 2019,16:59
GOLD,10 GRMS,AHMEDABAD,34763,+,18 Jul 2019,12:59
GOLD,10 GRMS,AHMEDABAD,34428,-,17 Jul 2019,17:35
GOLD,10 GRMS,AHMEDABAD,34465,-,17 Jul 2019,14:35
GOLD,10 GRMS,AHMEDABAD,34583,+,16 Jul 2019,17:43
GOLD,10 GRMS,AHMEDABAD,34542,-,16 Jul 2019,14:12
GOLD,10 GRMS,AHMEDABAD,34558,+,15 Jul 2019,17:54
GOLD,10 GRMS,AHMEDABAD,34498,+,15 Jul 2019,13:35
GOLD,10 GRMS,AHMEDABAD,34407,-,12 Jul 2019,17:34
GOLD,10 GRMS,AHMEDABAD,34441,=,12 Jul 2019,13:37
GOLD,10 GRMS,AHMEDABAD,34575,-,11 Jul 2019,17:38
GOLD,10 GRMS,AHMEDABAD,34633,+,11 Jul 2019,13:09
GOLD,10 GRMS,AHMEDABAD,34189,+,10 Jul 2019,17:57
GOLD,10 GRMS,AHMEDABAD,34101,+,10 Jul 2019,13:51
GOLD,10 GRMS,AHMEDABAD,34075,-,09 Jul 2019,17:05
GOLD,10 GRMS,AHMEDABAD,34187,-,09 Jul 2019,13:33
GOLD,10 GRMS,AHMEDABAD,34437,-,08 Jul 2019,16:52
GOLD,10 GRMS,AHMEDABAD,34514,-,08 Jul 2019,13:21
GOLD,10 GRMS,AHMEDABAD,34655,+,05 Jul 2019,18:35
GOLD,10 GRMS,AHMEDABAD,34571,+,05 Jul 2019,15:20
GOLD,10 GRMS,AHMEDABAD,34134,=,04 Jul 2019,17:09
GOLD,10 GRMS,AHMEDABAD,34134,=,04 Jul 2019,13:40
GOLD,10 GRMS,AHMEDABAD,34134,-,03 Jul 2019,17:57
GOLD,10 GRMS,AHMEDABAD,34191,+,03 Jul 2019,13:38
GOLD,10 GRMS,AHMEDABAD,33577,+,02 Jul 2019,17:14
GOLD,10 GRMS,AHMEDABAD,33574,+,02 Jul 2019,13:33
GOLD,10 GRMS,AHMEDABAD,33549,+,01 Jul 2019,17:22
GOLD,10 GRMS,AHMEDABAD,33524,-,01 Jul 2019,13:55
GOLD,10 GRMS,AHMEDABAD,34006,+,28 Jun 2019,19:19
GOLD,10 GRMS,AHMEDABAD,33947,+,28 Jun 2019,14:10
GOLD,10 GRMS,AHMEDABAD,33849,+,27 Jun 2019,17:27
GOLD,10 GRMS,AHMEDABAD,33834,-,27 Jun 2019,13:58
GOLD,10 GRMS,AHMEDABAD,33885,-,26 Jun 2019,17:54
GOLD,10 GRMS,AHMEDABAD,33997,-,26 Jun 2019,13:59
GOLD,10 GRMS,AHMEDABAD,34329,-,25 Jun 2019,17:22
GOLD,10 GRMS,AHMEDABAD,34481,+,25 Jun 2019,13:31
GOLD,10 GRMS,AHMEDABAD,34041,+,24 Jun 2019,17:14
GOLD,10 GRMS,AHMEDABAD,33998,+,24 Jun 2019,13:59
GOLD,10 GRMS,AHMEDABAD,33909,+,21 Jun 2019,17:04
GOLD,10 GRMS,AHMEDABAD,33848,+,21 Jun 2019,13:06
GOLD,10 GRMS,AHMEDABAD,33520,-,20 Jun 2019,17:08
GOLD,10 GRMS,AHMEDABAD,33582,+,20 Jun 2019,13:34
GOLD,10 GRMS,AHMEDABAD,32850,+,19 Jun 2019,17:03
GOLD,10 GRMS,AHMEDABAD,32843,-,19 Jun 2019,13:24
GOLD,10 GRMS,AHMEDABAD,32918,+,18 Jun 2019,17:08
GOLD,10 GRMS,AHMEDABAD,32914,+,18 Jun 2019,13:17
GOLD,10 GRMS,AHMEDABAD,32733,-,17 Jun 2019,17:02
GOLD,10 GRMS,AHMEDABAD,32772,-,17 Jun 2019,13:26
GOLD,10 GRMS,AHMEDABAD,33061,+,14 Jun 2019,16:58
GOLD,10 GRMS,AHMEDABAD,33012,+,14 Jun 2019,12:47
GOLD,10 GRMS,AHMEDABAD,32632,=,13 Jun 2019,16:46
GOLD,10 GRMS,AHMEDABAD,32631,+,13 Jun 2019,13:07
GOLD,10 GRMS,AHMEDABAD,32590,+,12 Jun 2019,17:18
GOLD,10 GRMS,AHMEDABAD,32579,+,12 Jun 2019,13:01
GOLD,10 GRMS,AHMEDABAD,32331,-,11 Jun 2019,16:52
GOLD,10 GRMS,AHMEDABAD,32391,-,11 Jun 2019,12:46
GOLD,10 GRMS,AHMEDABAD,32527,+,10 Jun 2019,16:56
GOLD,10 GRMS,AHMEDABAD,32458,-,10 Jun 2019,13:03
GOLD,10 GRMS,AHMEDABAD,32607,+,07 Jun 2019,17:28
GOLD,10 GRMS,AHMEDABAD,32507,-,07 Jun 2019,12:55
GOLD,10 GRMS,AHMEDABAD,32611,+,06 Jun 2019,16:45
GOLD,10 GRMS,AHMEDABAD,32528,+,06 Jun 2019,12:47
GOLD,10 GRMS,AHMEDABAD,32407,-,04 Jun 2019,17:00
GOLD,10 GRMS,AHMEDABAD,32434,+,04 Jun 2019,13:04
GOLD,10 GRMS,AHMEDABAD,32206,-,03 Jun 2019,16:51
GOLD,10 GRMS,AHMEDABAD,32217,+,03 Jun 2019,13:22
GOLD,10 GRMS,AHMEDABAD,32056,+,31 May 2019,18:32
GOLD,10 GRMS,AHMEDABAD,31994,+,31 May 2019,13:03
GOLD,10 GRMS,AHMEDABAD,31674,+,30 May 2019,17:11
GOLD,10 GRMS,AHMEDABAD,31649,-,30 May 2019,12:52
GOLD,10 GRMS,AHMEDABAD,31802,-,29 May 2019,17:11
GOLD,10 GRMS,AHMEDABAD,31814,+,29 May 2019,12:45
GOLD,10 GRMS,AHMEDABAD,31710,+,28 May 2019,17:32
GOLD,10 GRMS,AHMEDABAD,31694,-,28 May 2019,13:34
GOLD,10 GRMS,AHMEDABAD,31708,+,27 May 2019,17:50
GOLD,10 GRMS,AHMEDABAD,31663,+,27 May 2019,13:34
GOLD,10 GRMS,AHMEDABAD,31591,-,24 May 2019,16:47
GOLD,10 GRMS,AHMEDABAD,31658,-,24 May 2019,12:45
GOLD,10 GRMS,AHMEDABAD,31699,+,23 May 2019,16:52
GOLD,10 GRMS,AHMEDABAD,31501,-,23 May 2019,12:44
GOLD,10 GRMS,AHMEDABAD,31504,+,22 May 2019,17:10
GOLD,10 GRMS,AHMEDABAD,31499,-,22 May 2019,12:49
GOLD,10 GRMS,AHMEDABAD,31540,+,21 May 2019,16:59
GOLD,10 GRMS,AHMEDABAD,31527,-,21 May 2019,13:19
GOLD,10 GRMS,AHMEDABAD,31550,+,20 May 2019,17:05
GOLD,10 GRMS,AHMEDABAD,31457,-,20 May 2019,13:02
GOLD,10 GRMS,AHMEDABAD,31911,-,17 May 2019,16:55
GOLD,10 GRMS,AHMEDABAD,31922,-,17 May 2019,13:16
GOLD,10 GRMS,AHMEDABAD,32051,-,16 May 2019,16:50
GOLD,10 GRMS,AHMEDABAD,32195,-,16 May 2019,12:50
GOLD,10 GRMS,AHMEDABAD,32243,+,15 May 2019,16:54
GOLD,10 GRMS,AHMEDABAD,32167,-,15 May 2019,13:46
GOLD,10 GRMS,AHMEDABAD,32245,-,14 May 2019,17:26
GOLD,10 GRMS,AHMEDABAD,32273,+,14 May 2019,13:37
GOLD,10 GRMS,AHMEDABAD,31961,+,13 May 2019,17:13
GOLD,10 GRMS,AHMEDABAD,31898,+,13 May 2019,13:16
GOLD,10 GRMS,AHMEDABAD,31751,+,10 May 2019,17:03
GOLD,10 GRMS,AHMEDABAD,31714,-,10 May 2019,12:55
GOLD,10 GRMS,AHMEDABAD,31730,-,09 May 2019,17:30
GOLD,10 GRMS,AHMEDABAD,31742,-,09 May 2019,13:05
GOLD,10 GRMS,AHMEDABAD,31776,+,08 May 2019,17:01
GOLD,10 GRMS,AHMEDABAD,31676,+,08 May 2019,13:09
GOLD,10 GRMS,AHMEDABAD,31496,+,07 May 2019,17:28
GOLD,10 GRMS,AHMEDABAD,31471,-,07 May 2019,13:09
GOLD,10 GRMS,AHMEDABAD,31490,-,06 May 2019,17:00
GOLD,10 GRMS,AHMEDABAD,31545,+,06 May 2019,13:05
GOLD,10 GRMS,AHMEDABAD,31220,-,03 May 2019,17:22
GOLD,10 GRMS,AHMEDABAD,31255,-,03 May 2019,13:06
GOLD,10 GRMS,AHMEDABAD,31310,-,02 May 2019,17:16
GOLD,10 GRMS,AHMEDABAD,31402,-,02 May 2019,13:09
GOLD,10 GRMS,AHMEDABAD,31723,-,30 Apr 2019,19:01
GOLD,10 GRMS,AHMEDABAD,31770,+,30 Apr 2019,13:21
GOLD,10 GRMS,AHMEDABAD,31764,-,26 Apr 2019,16:55
GOLD,10 GRMS,AHMEDABAD,31845,+,26 Apr 2019,12:55
GOLD,10 GRMS,AHMEDABAD,31794,+,25 Apr 2019,16:52
GOLD,10 GRMS,AHMEDABAD,31645,+,25 Apr 2019,13:03
GOLD,10 GRMS,AHMEDABAD,31501,+,24 Apr 2019,16:47
GOLD,10 GRMS,AHMEDABAD,31496,-,24 Apr 2019,13:07
GOLD,10 GRMS,AHMEDABAD,31560,=,23 Apr 2019,16:38
GOLD,10 GRMS,AHMEDABAD,31560,=,23 Apr 2019,12:46
GOLD,10 GRMS,AHMEDABAD,31560,=,22 Apr 2019,17:07
GOLD,10 GRMS,AHMEDABAD,31561,+,22 Apr 2019,13:33
GOLD,10 GRMS,AHMEDABAD,31394,+,18 Apr 2019,17:53
GOLD,10 GRMS,AHMEDABAD,31369,-,18 Apr 2019,14:38
GOLD,10 GRMS,AHMEDABAD,31641,+,16 Apr 2019,16:56
GOLD,10 GRMS,AHMEDABAD,31635,+,16 Apr 2019,13:13
GOLD,10 GRMS,AHMEDABAD,31574,+,15 Apr 2019,16:51
GOLD,10 GRMS,AHMEDABAD,31536,-,15 Apr 2019,12:51
GOLD,10 GRMS,AHMEDABAD,31673,-,12 Apr 2019,17:01
GOLD,10 GRMS,AHMEDABAD,31689,-,12 Apr 2019,12:47
GOLD,10 GRMS,AHMEDABAD,31770,-,11 Apr 2019,16:58
GOLD,10 GRMS,AHMEDABAD,31847,-,11 Apr 2019,12:46
GOLD,10 GRMS,AHMEDABAD,31907,+,10 Apr 2019,16:48
GOLD,10 GRMS,AHMEDABAD,31889,+,10 Apr 2019,12:50
GOLD,10 GRMS,AHMEDABAD,31886,+,09 Apr 2019,17:25
GOLD,10 GRMS,AHMEDABAD,31882,-,09 Apr 2019,12:54
GOLD,10 GRMS,AHMEDABAD,31930,+,08 Apr 2019,17:04
GOLD,10 GRMS,AHMEDABAD,31852,+,08 Apr 2019,12:56
GOLD,10 GRMS,AHMEDABAD,31615,+,05 Apr 2019,16:46
GOLD,10 GRMS,AHMEDABAD,31539,-,05 Apr 2019,12:51
GOLD,10 GRMS,AHMEDABAD,31557,+,04 Apr 2019,16:53
GOLD,10 GRMS,AHMEDABAD,31505,+,04 Apr 2019,12:54
GOLD,10 GRMS,AHMEDABAD,31454,+,03 Apr 2019,16:49
GOLD,10 GRMS,AHMEDABAD,31397,-,03 Apr 2019,13:07
GOLD,10 GRMS,AHMEDABAD,31499,-,02 Apr 2019,16:55
GOLD,10 GRMS,AHMEDABAD,31518,-,02 Apr 2019,13:10
GOLD,10 GRMS,AHMEDABAD,31643,-,01 Apr 2019,16:58
GOLD,10 GRMS,AHMEDABAD,31647,+,01 Apr 2019,13:30
GOLD,10 GRMS,AHMEDABAD,31601,+,29 Mar 2019,17:20
GOLD,10 GRMS,AHMEDABAD,31500,-,29 Mar 2019,13:02
GOLD,10 GRMS,AHMEDABAD,31854,-,28 Mar 2019,16:33
GOLD,10 GRMS,AHMEDABAD,31918,-,28 Mar 2019,12:52
GOLD,10 GRMS,AHMEDABAD,32067,+,27 Mar 2019,16:50
GOLD,10 GRMS,AHMEDABAD,32033,+,27 Mar 2019,13:16
GOLD,10 GRMS,AHMEDABAD,31987,-,26 Mar 2019,16:58
GOLD,10 GRMS,AHMEDABAD,32044,-,26 Mar 2019,12:52
GOLD,10 GRMS,AHMEDABAD,32054,-,25 Mar 2019,16:53
GOLD,10 GRMS,AHMEDABAD,32056,+,25 Mar 2019,12:51
GOLD,10 GRMS,AHMEDABAD,32007,+,22 Mar 2019,17:26
GOLD,10 GRMS,AHMEDABAD,31835,+,22 Mar 2019,12:47
GOLD,10 GRMS,AHMEDABAD,31812,-,20 Mar 2019,17:10
GOLD,10 GRMS,AHMEDABAD,31816,-,20 Mar 2019,12:52
GOLD,10 GRMS,AHMEDABAD,31952,+,19 Mar 2019,16:52
GOLD,10 GRMS,AHMEDABAD,31784,+,19 Mar 2019,13:18
