Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,31067,-,05 Dec 2012,12:31
GOLD,10 GRMS,AHMEDABAD,31182,-,04 Dec 2012,16:38
GOLD,10 GRMS,AHMEDABAD,31239,-,04 Dec 2012,12:30
GOLD,10 GRMS,AHMEDABAD,31355,+,03 Dec 2012,16:43
GOLD,10 GRMS,AHMEDABAD,31316,+,03 Dec 2012,12:31
GOLD,10 GRMS,AHMEDABAD,31173,-,01 Dec 2012,13:04
GOLD,10 GRMS,AHMEDABAD,31173,-,01 Dec 2012,13:04
GOLD,10 GRMS,AHMEDABAD,31459,-,30 Nov 2012,17:09
GOLD,10 GRMS,AHMEDABAD,31533,-,30 Nov 2012,12:36
GOLD,10 GRMS,AHMEDABAD,31595,-,29 Nov 2012,16:33
GOLD,10 GRMS,AHMEDABAD,31668,-,29 Nov 2012,12:47
GOLD,10 GRMS,AHMEDABAD,32313,-,27 Nov 2012,16:57
GOLD,10 GRMS,AHMEDABAD,32468,+,27 Nov 2012,12:34
GOLD,10 GRMS,AHMEDABAD,32460,-,26 Nov 2012,16:47
GOLD,10 GRMS,AHMEDABAD,32468,+,26 Nov 2012,12:29
GOLD,10 GRMS,AHMEDABAD,32328,+,24 Nov 2012,12:41
GOLD,10 GRMS,AHMEDABAD,32328,+,24 Nov 2012,12:41
GOLD,10 GRMS,AHMEDABAD,32087,+,23 Nov 2012,16:45
GOLD,10 GRMS,AHMEDABAD,32030,+,23 Nov 2012,12:49
GOLD,10 GRMS,AHMEDABAD,31895,+,22 Nov 2012,16:45
GOLD,10 GRMS,AHMEDABAD,31874,+,22 Nov 2012,12:46
GOLD,10 GRMS,AHMEDABAD,31811,-,21 Nov 2012,16:26
GOLD,10 GRMS,AHMEDABAD,31814,-,21 Nov 2012,12:37
GOLD,10 GRMS,AHMEDABAD,31841,+,20 Nov 2012,16:35
GOLD,10 GRMS,AHMEDABAD,31760,+,20 Nov 2012,12:29
GOLD,10 GRMS,AHMEDABAD,31676,+,19 Nov 2012,16:49
GOLD,10 GRMS,AHMEDABAD,31612,-,19 Nov 2012,12:26
GOLD,10 GRMS,AHMEDABAD,31829,=,17 Nov 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31829,=,17 Nov 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31829,=,16 Nov 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31829,=,16 Nov 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31829,=,15 Nov 2012,12:40
GOLD,10 GRMS,AHMEDABAD,31829,=,15 Nov 2012,12:40
GOLD,10 GRMS,AHMEDABAD,31829,=,14 Nov 2012,12:25
GOLD,10 GRMS,AHMEDABAD,31829,=,14 Nov 2012,12:25
GOLD,10 GRMS,AHMEDABAD,31829,+,12 Nov 2012,16:46
GOLD,10 GRMS,AHMEDABAD,31821,+,12 Nov 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31588,-,10 Nov 2012,12:22
GOLD,10 GRMS,AHMEDABAD,31588,-,10 Nov 2012,12:22
GOLD,10 GRMS,AHMEDABAD,31592,+,09 Nov 2012,16:44
GOLD,10 GRMS,AHMEDABAD,31415,+,09 Nov 2012,12:41
GOLD,10 GRMS,AHMEDABAD,31200,-,08 Nov 2012,16:41
GOLD,10 GRMS,AHMEDABAD,31216,+,08 Nov 2012,12:33
GOLD,10 GRMS,AHMEDABAD,31142,-,07 Nov 2012,16:29
GOLD,10 GRMS,AHMEDABAD,31244,+,07 Nov 2012,12:42
GOLD,10 GRMS,AHMEDABAD,30734,+,06 Nov 2012,16:34
GOLD,10 GRMS,AHMEDABAD,30730,+,06 Nov 2012,12:33
GOLD,10 GRMS,AHMEDABAD,30610,+,05 Nov 2012,16:58
GOLD,10 GRMS,AHMEDABAD,30329,+,05 Nov 2012,12:29
GOLD,10 GRMS,AHMEDABAD,30293,-,03 Nov 2012,12:34
GOLD,10 GRMS,AHMEDABAD,30293,-,03 Nov 2012,12:34
GOLD,10 GRMS,AHMEDABAD,30688,+,02 Nov 2012,16:32
GOLD,10 GRMS,AHMEDABAD,30658,-,02 Nov 2012,12:20
GOLD,10 GRMS,AHMEDABAD,30923,+,01 Nov 2012,16:32
GOLD,10 GRMS,AHMEDABAD,30917,-,01 Nov 2012,12:48
GOLD,10 GRMS,AHMEDABAD,30931,=,31 Oct 2012,18:01
GOLD,10 GRMS,AHMEDABAD,30931,+,31 Oct 2012,12:35
GOLD,10 GRMS,AHMEDABAD,30926,+,30 Oct 2012,16:30
GOLD,10 GRMS,AHMEDABAD,30890,-,30 Oct 2012,12:37
GOLD,10 GRMS,AHMEDABAD,30890,-,30 Oct 2012,12:37
GOLD,10 GRMS,AHMEDABAD,30916,+,29 Oct 2012,16:33
GOLD,10 GRMS,AHMEDABAD,30895,+,29 Oct 2012,12:38
GOLD,10 GRMS,AHMEDABAD,30812,+,27 Oct 2012,12:29
GOLD,10 GRMS,AHMEDABAD,30812,+,27 Oct 2012,12:29
GOLD,10 GRMS,AHMEDABAD,30781,+,25 Oct 2012,16:25
GOLD,10 GRMS,AHMEDABAD,30703,-,25 Oct 2012,12:33
GOLD,10 GRMS,AHMEDABAD,30773,-,23 Oct 2012,16:10
GOLD,10 GRMS,AHMEDABAD,30869,-,23 Oct 2012,12:30
GOLD,10 GRMS,AHMEDABAD,30901,-,22 Oct 2012,16:34
GOLD,10 GRMS,AHMEDABAD,30975,-,22 Oct 2012,12:36
GOLD,10 GRMS,AHMEDABAD,31065,-,20 Oct 2012,13:21
GOLD,10 GRMS,AHMEDABAD,31065,-,20 Oct 2012,13:21
GOLD,10 GRMS,AHMEDABAD,31213,+,19 Oct 2012,16:51
GOLD,10 GRMS,AHMEDABAD,31213,+,19 Oct 2012,16:51
GOLD,10 GRMS,AHMEDABAD,31170,+,19 Oct 2012,12:32
GOLD,10 GRMS,AHMEDABAD,30960,-,18 Oct 2012,16:32
GOLD,10 GRMS,AHMEDABAD,30964,+,18 Oct 2012,12:44
GOLD,10 GRMS,AHMEDABAD,30934,-,17 Oct 2012,16:44
GOLD,10 GRMS,AHMEDABAD,30948,+,17 Oct 2012,12:35
GOLD,10 GRMS,AHMEDABAD,30792,+,16 Oct 2012,16:24
GOLD,10 GRMS,AHMEDABAD,30706,-,16 Oct 2012,12:51
GOLD,10 GRMS,AHMEDABAD,30922,-,15 Oct 2012,16:40
GOLD,10 GRMS,AHMEDABAD,30961,-,15 Oct 2012,12:28
GOLD,10 GRMS,AHMEDABAD,30961,-,15 Oct 2012,12:28
GOLD,10 GRMS,AHMEDABAD,31080,-,13 Oct 2012,12:37
GOLD,10 GRMS,AHMEDABAD,31080,-,13 Oct 2012,12:37
GOLD,10 GRMS,AHMEDABAD,31153,+,12 Oct 2012,16:38
GOLD,10 GRMS,AHMEDABAD,31109,-,12 Oct 2012,12:36
GOLD,10 GRMS,AHMEDABAD,31174,-,11 Oct 2012,16:13
GOLD,10 GRMS,AHMEDABAD,31263,-,11 Oct 2012,12:41
GOLD,10 GRMS,AHMEDABAD,31269,+,10 Oct 2012,16:39
GOLD,10 GRMS,AHMEDABAD,31149,-,10 Oct 2012,12:58
GOLD,10 GRMS,AHMEDABAD,31230,+,09 Oct 2012,17:01
GOLD,10 GRMS,AHMEDABAD,31151,+,09 Oct 2012,12:51
GOLD,10 GRMS,AHMEDABAD,31037,+,08 Oct 2012,16:49
GOLD,10 GRMS,AHMEDABAD,30851,-,08 Oct 2012,12:48
GOLD,10 GRMS,AHMEDABAD,30882,-,06 Oct 2012,12:46
GOLD,10 GRMS,AHMEDABAD,30882,-,06 Oct 2012,12:46
GOLD,10 GRMS,AHMEDABAD,31014,+,05 Oct 2012,16:37
GOLD,10 GRMS,AHMEDABAD,30973,+,05 Oct 2012,12:23
GOLD,10 GRMS,AHMEDABAD,30954,-,04 Oct 2012,16:32
GOLD,10 GRMS,AHMEDABAD,30991,-,04 Oct 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31020,-,03 Oct 2012,16:33
GOLD,10 GRMS,AHMEDABAD,31023,-,03 Oct 2012,12:28
GOLD,10 GRMS,AHMEDABAD,31097,-,01 Oct 2012,16:38
GOLD,10 GRMS,AHMEDABAD,31160,-,01 Oct 2012,12:48
GOLD,10 GRMS,AHMEDABAD,31248,-,29 Sep 2012,14:22
GOLD,10 GRMS,AHMEDABAD,31248,-,29 Sep 2012,14:22
GOLD,10 GRMS,AHMEDABAD,31301,-,28 Sep 2012,17:06
GOLD,10 GRMS,AHMEDABAD,31356,+,28 Sep 2012,12:43
GOLD,10 GRMS,AHMEDABAD,31356,+,28 Sep 2012,12:43
GOLD,10 GRMS,AHMEDABAD,31201,-,27 Sep 2012,16:56
GOLD,10 GRMS,AHMEDABAD,31337,-,27 Sep 2012,12:36
GOLD,10 GRMS,AHMEDABAD,31518,-,26 Sep 2012,16:45
GOLD,10 GRMS,AHMEDABAD,31525,+,26 Sep 2012,12:51
GOLD,10 GRMS,AHMEDABAD,31491,-,25 Sep 2012,17:02
GOLD,10 GRMS,AHMEDABAD,31502,+,25 Sep 2012,12:34
GOLD,10 GRMS,AHMEDABAD,31407,+,24 Sep 2012,16:36
GOLD,10 GRMS,AHMEDABAD,31355,-,24 Sep 2012,12:53
GOLD,10 GRMS,AHMEDABAD,31562,-,22 Sep 2012,13:08
GOLD,10 GRMS,AHMEDABAD,31562,-,22 Sep 2012,13:08
GOLD,10 GRMS,AHMEDABAD,31706,+,21 Sep 2012,16:43
GOLD,10 GRMS,AHMEDABAD,31676,-,21 Sep 2012,13:12
GOLD,10 GRMS,AHMEDABAD,31895,-,20 Sep 2012,16:50
GOLD,10 GRMS,AHMEDABAD,31958,+,20 Sep 2012,12:48
GOLD,10 GRMS,AHMEDABAD,31710,-,18 Sep 2012,16:36
GOLD,10 GRMS,AHMEDABAD,31772,-,18 Sep 2012,12:51
GOLD,10 GRMS,AHMEDABAD,31772,-,18 Sep 2012,12:51
GOLD,10 GRMS,AHMEDABAD,31825,-,17 Sep 2012,16:49
GOLD,10 GRMS,AHMEDABAD,31960,+,17 Sep 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31925,-,15 Sep 2012,12:38
GOLD,10 GRMS,AHMEDABAD,31925,-,15 Sep 2012,12:38
GOLD,10 GRMS,AHMEDABAD,32147,-,14 Sep 2012,16:33
GOLD,10 GRMS,AHMEDABAD,32287,+,14 Sep 2012,13:07
GOLD,10 GRMS,AHMEDABAD,32287,+,14 Sep 2012,13:07
GOLD,10 GRMS,AHMEDABAD,31953,-,13 Sep 2012,16:38
GOLD,10 GRMS,AHMEDABAD,31972,-,13 Sep 2012,12:38
GOLD,10 GRMS,AHMEDABAD,32063,+,12 Sep 2012,16:52
GOLD,10 GRMS,AHMEDABAD,31954,+,12 Sep 2012,13:02
GOLD,10 GRMS,AHMEDABAD,31954,+,12 Sep 2012,13:02
GOLD,10 GRMS,AHMEDABAD,31929,-,11 Sep 2012,16:57
GOLD,10 GRMS,AHMEDABAD,31951,-,11 Sep 2012,12:58
GOLD,10 GRMS,AHMEDABAD,31962,+,10 Sep 2012,16:57
GOLD,10 GRMS,AHMEDABAD,31955,+,10 Sep 2012,13:05
GOLD,10 GRMS,AHMEDABAD,31889,+,08 Sep 2012,12:49
GOLD,10 GRMS,AHMEDABAD,31889,+,08 Sep 2012,12:49
GOLD,10 GRMS,AHMEDABAD,31277,-,07 Sep 2012,16:41
GOLD,10 GRMS,AHMEDABAD,31281,-,07 Sep 2012,13:14
GOLD,10 GRMS,AHMEDABAD,31648,-,06 Sep 2012,17:06
GOLD,10 GRMS,AHMEDABAD,31732,+,06 Sep 2012,13:10
GOLD,10 GRMS,AHMEDABAD,31447,-,05 Sep 2012,16:57
GOLD,10 GRMS,AHMEDABAD,31466,+,05 Sep 2012,12:58
GOLD,10 GRMS,AHMEDABAD,31300,+,04 Sep 2012,16:35
GOLD,10 GRMS,AHMEDABAD,31295,+,04 Sep 2012,13:30
GOLD,10 GRMS,AHMEDABAD,31115,-,03 Sep 2012,17:03
GOLD,10 GRMS,AHMEDABAD,31123,-,03 Sep 2012,13:17
GOLD,10 GRMS,AHMEDABAD,31219,+,01 Sep 2012,12:55
GOLD,10 GRMS,AHMEDABAD,31219,+,01 Sep 2012,12:55
GOLD,10 GRMS,AHMEDABAD,30735,+,31 Aug 2012,19:08
GOLD,10 GRMS,AHMEDABAD,30684,+,31 Aug 2012,12:49
GOLD,10 GRMS,AHMEDABAD,30654,-,30 Aug 2012,16:57
GOLD,10 GRMS,AHMEDABAD,30715,-,30 Aug 2012,12:43
GOLD,10 GRMS,AHMEDABAD,30809,-,29 Aug 2012,16:57
GOLD,10 GRMS,AHMEDABAD,30882,+,29 Aug 2012,12:55
GOLD,10 GRMS,AHMEDABAD,30737,-,28 Aug 2012,16:51
GOLD,10 GRMS,AHMEDABAD,30882,-,28 Aug 2012,13:52
GOLD,10 GRMS,AHMEDABAD,30922,-,27 Aug 2012,17:29
GOLD,10 GRMS,AHMEDABAD,30968,+,27 Aug 2012,13:44
GOLD,10 GRMS,AHMEDABAD,30771,+,25 Aug 2012,13:47
GOLD,10 GRMS,AHMEDABAD,30771,+,25 Aug 2012,13:47
GOLD,10 GRMS,AHMEDABAD,30716,+,24 Aug 2012,17:09
GOLD,10 GRMS,AHMEDABAD,30633,+,24 Aug 2012,12:39
GOLD,10 GRMS,AHMEDABAD,30495,+,23 Aug 2012,16:41
GOLD,10 GRMS,AHMEDABAD,30461,+,23 Aug 2012,12:42
GOLD,10 GRMS,AHMEDABAD,30271,+,22 Aug 2012,17:01
GOLD,10 GRMS,AHMEDABAD,30256,+,22 Aug 2012,12:57
GOLD,10 GRMS,AHMEDABAD,30030,+,21 Aug 2012,16:36
GOLD,10 GRMS,AHMEDABAD,30011,+,21 Aug 2012,12:54
GOLD,10 GRMS,AHMEDABAD,29941,-,18 Aug 2012,12:44
GOLD,10 GRMS,AHMEDABAD,29941,-,18 Aug 2012,12:44
GOLD,10 GRMS,AHMEDABAD,29970,-,17 Aug 2012,16:45
GOLD,10 GRMS,AHMEDABAD,29984,+,17 Aug 2012,12:40
GOLD,10 GRMS,AHMEDABAD,29872,-,16 Aug 2012,16:55
GOLD,10 GRMS,AHMEDABAD,29905,-,16 Aug 2012,12:52
GOLD,10 GRMS,AHMEDABAD,29941,+,14 Aug 2012,16:54
GOLD,10 GRMS,AHMEDABAD,29900,-,14 Aug 2012,12:49
GOLD,10 GRMS,AHMEDABAD,29990,+,13 Aug 2012,16:52
GOLD,10 GRMS,AHMEDABAD,29977,+,13 Aug 2012,12:51
GOLD,10 GRMS,AHMEDABAD,29816,+,11 Aug 2012,13:40
GOLD,10 GRMS,AHMEDABAD,29816,+,11 Aug 2012,13:40
GOLD,10 GRMS,AHMEDABAD,29751,=,10 Aug 2012,13:08
GOLD,10 GRMS,AHMEDABAD,29751,=,10 Aug 2012,13:08
GOLD,10 GRMS,AHMEDABAD,29751,+,09 Aug 2012,16:44
GOLD,10 GRMS,AHMEDABAD,29718,+,09 Aug 2012,12:59
GOLD,10 GRMS,AHMEDABAD,29638,-,08 Aug 2012,17:04
GOLD,10 GRMS,AHMEDABAD,29641,-,08 Aug 2012,13:07
GOLD,10 GRMS,AHMEDABAD,29731,-,07 Aug 2012,16:43
GOLD,10 GRMS,AHMEDABAD,29786,+,07 Aug 2012,13:03
GOLD,10 GRMS,AHMEDABAD,29753,+,06 Aug 2012,16:54
GOLD,10 GRMS,AHMEDABAD,29739,+,06 Aug 2012,13:06
GOLD,10 GRMS,AHMEDABAD,29675,-,04 Aug 2012,14:16
GOLD,10 GRMS,AHMEDABAD,29675,-,04 Aug 2012,14:16
GOLD,10 GRMS,AHMEDABAD,29678,-,03 Aug 2012,16:58
GOLD,10 GRMS,AHMEDABAD,29726,+,03 Aug 2012,12:54
GOLD,10 GRMS,AHMEDABAD,29718,+,02 Aug 2012,16:32
GOLD,10 GRMS,AHMEDABAD,29655,-,02 Aug 2012,12:46
GOLD,10 GRMS,AHMEDABAD,29755,+,01 Aug 2012,16:54
GOLD,10 GRMS,AHMEDABAD,29745,-,01 Aug 2012,12:37
GOLD,10 GRMS,AHMEDABAD,29905,-,31 Jul 2012,18:00
GOLD,10 GRMS,AHMEDABAD,29925,+,31 Jul 2012,13:06
GOLD,10 GRMS,AHMEDABAD,29798,=,30 Jul 2012,16:54
GOLD,10 GRMS,AHMEDABAD,29781,-,30 Jul 2012,12:48
GOLD,10 GRMS,AHMEDABAD,29792,-,28 Jul 2012,12:40
GOLD,10 GRMS,AHMEDABAD,29792,-,28 Jul 2012,12:40
GOLD,10 GRMS,AHMEDABAD,29844,+,27 Jul 2012,16:53
GOLD,10 GRMS,AHMEDABAD,29758,-,27 Jul 2012,12:44
GOLD,10 GRMS,AHMEDABAD,29758,-,27 Jul 2012,12:44
GOLD,10 GRMS,AHMEDABAD,29819,+,26 Jul 2012,16:50
GOLD,10 GRMS,AHMEDABAD,29803,+,26 Jul 2012,12:44
GOLD,10 GRMS,AHMEDABAD,29690,+,25 Jul 2012,16:49
GOLD,10 GRMS,AHMEDABAD,29628,+,25 Jul 2012,12:44
GOLD,10 GRMS,AHMEDABAD,29395,-,24 Jul 2012,16:56
GOLD,10 GRMS,AHMEDABAD,29407,+,24 Jul 2012,12:34
GOLD,10 GRMS,AHMEDABAD,29297,-,23 Jul 2012,16:41
GOLD,10 GRMS,AHMEDABAD,29302,+,23 Jul 2012,12:38
GOLD,10 GRMS,AHMEDABAD,29227,+,21 Jul 2012,12:53
GOLD,10 GRMS,AHMEDABAD,29227,+,21 Jul 2012,12:53
GOLD,10 GRMS,AHMEDABAD,29147,+,20 Jul 2012,16:55
GOLD,10 GRMS,AHMEDABAD,29145,-,20 Jul 2012,12:57
GOLD,10 GRMS,AHMEDABAD,29159,+,19 Jul 2012,16:51
GOLD,10 GRMS,AHMEDABAD,29156,-,19 Jul 2012,12:56
GOLD,10 GRMS,AHMEDABAD,29170,+,18 Jul 2012,17:00
GOLD,10 GRMS,AHMEDABAD,29143,-,18 Jul 2012,12:58
GOLD,10 GRMS,AHMEDABAD,29284,+,17 Jul 2012,16:58
GOLD,10 GRMS,AHMEDABAD,29260,+,17 Jul 2012,12:59
GOLD,10 GRMS,AHMEDABAD,29216,+,16 Jul 2012,17:08
GOLD,10 GRMS,AHMEDABAD,29071,-,16 Jul 2012,12:49
GOLD,10 GRMS,AHMEDABAD,29160,+,14 Jul 2012,13:02
GOLD,10 GRMS,AHMEDABAD,29160,+,14 Jul 2012,13:02
GOLD,10 GRMS,AHMEDABAD,29153,-,13 Jul 2012,16:52
GOLD,10 GRMS,AHMEDABAD,2915,-,13 Jul 2012,13:05
GOLD,10 GRMS,AHMEDABAD,29146,-,12 Jul 2012,17:02
GOLD,10 GRMS,AHMEDABAD,29156,-,12 Jul 2012,12:43
GOLD,10 GRMS,AHMEDABAD,29178,+,11 Jul 2012,16:57
GOLD,10 GRMS,AHMEDABAD,29098,-,11 Jul 2012,13:02
GOLD,10 GRMS,AHMEDABAD,29465,-,10 Jul 2012,16:59
GOLD,10 GRMS,AHMEDABAD,29472,-,10 Jul 2012,12:43
GOLD,10 GRMS,AHMEDABAD,29521,-,09 Jul 2012,17:00
GOLD,10 GRMS,AHMEDABAD,29533,+,09 Jul 2012,13:01
GOLD,10 GRMS,AHMEDABAD,29472,-,07 Jul 2012,13:47
GOLD,10 GRMS,AHMEDABAD,29472,-,07 Jul 2012,13:47
GOLD,10 GRMS,AHMEDABAD,29528,-,06 Jul 2012,17:00
GOLD,10 GRMS,AHMEDABAD,29608,-,06 Jul 2012,12:39
GOLD,10 GRMS,AHMEDABAD,29668,+,05 Jul 2012,17:00
GOLD,10 GRMS,AHMEDABAD,29601,+,05 Jul 2012,12:58
GOLD,10 GRMS,AHMEDABAD,29401,-,04 Jul 2012,16:51
GOLD,10 GRMS,AHMEDABAD,29401,-,04 Jul 2012,16:51
GOLD,10 GRMS,AHMEDABAD,29467,+,04 Jul 2012,12:47
GOLD,10 GRMS,AHMEDABAD,29445,+,03 Jul 2012,16:57
GOLD,10 GRMS,AHMEDABAD,29429,-,03 Jul 2012,12:56
GOLD,10 GRMS,AHMEDABAD,29532,-,02 Jul 2012,17:22
GOLD,10 GRMS,AHMEDABAD,29644,+,02 Jul 2012,12:46
GOLD,10 GRMS,AHMEDABAD,29594,+,30 Jun 2012,14:38
GOLD,10 GRMS,AHMEDABAD,29594,+,30 Jun 2012,14:38
GOLD,10 GRMS,AHMEDABAD,29510,-,29 Jun 2012,16:59
GOLD,10 GRMS,AHMEDABAD,29610,-,29 Jun 2012,12:47
GOLD,10 GRMS,AHMEDABAD,29813,-,28 Jun 2012,16:52
GOLD,10 GRMS,AHMEDABAD,29914,+,28 Jun 2012,12:57
GOLD,10 GRMS,AHMEDABAD,29890,-,27 Jun 2012,17:08
GOLD,10 GRMS,AHMEDABAD,29923,-,27 Jun 2012,12:35
GOLD,10 GRMS,AHMEDABAD,30046,-,26 Jun 2012,16:57
GOLD,10 GRMS,AHMEDABAD,30051,+,26 Jun 2012,12:42
GOLD,10 GRMS,AHMEDABAD,29838,+,25 Jun 2012,16:50
GOLD,10 GRMS,AHMEDABAD,29729,-,25 Jun 2012,12:42
GOLD,10 GRMS,AHMEDABAD,29968,+,23 Jun 2012,12:58
GOLD,10 GRMS,AHMEDABAD,29968,+,23 Jun 2012,12:58
GOLD,10 GRMS,AHMEDABAD,29961,+,22 Jun 2012,17:00
GOLD,10 GRMS,AHMEDABAD,29825,-,22 Jun 2012,12:48
GOLD,10 GRMS,AHMEDABAD,30094,-,21 Jun 2012,16:53
GOLD,10 GRMS,AHMEDABAD,30100,+,21 Jun 2012,12:52
GOLD,10 GRMS,AHMEDABAD,30079,-,20 Jun 2012,16:44
GOLD,10 GRMS,AHMEDABAD,30118,-,20 Jun 2012,12:46
GOLD,10 GRMS,AHMEDABAD,30251,-,19 Jun 2012,17:00
GOLD,10 GRMS,AHMEDABAD,30257,+,19 Jun 2012,12:53
GOLD,10 GRMS,AHMEDABAD,30086,+,18 Jun 2012,16:49
GOLD,10 GRMS,AHMEDABAD,29908,-,18 Jun 2012,13:04
GOLD,10 GRMS,AHMEDABAD,30031,-,16 Jun 2012,13:26
GOLD,10 GRMS,AHMEDABAD,30031,-,16 Jun 2012,13:26
GOLD,10 GRMS,AHMEDABAD,30097,+,15 Jun 2012,17:00
GOLD,10 GRMS,AHMEDABAD,30043,+,15 Jun 2012,12:40
GOLD,10 GRMS,AHMEDABAD,30028,+,14 Jun 2012,16:56
GOLD,10 GRMS,AHMEDABAD,29944,+,14 Jun 2012,12:50
GOLD,10 GRMS,AHMEDABAD,29783,-,13 Jun 2012,17:30
GOLD,10 GRMS,AHMEDABAD,29783,-,13 Jun 2012,17:30
GOLD,10 GRMS,AHMEDABAD,29925,+,13 Jun 2012,12:42
GOLD,10 GRMS,AHMEDABAD,29925,+,13 Jun 2012,12:42
GOLD,10 GRMS,AHMEDABAD,29584,-,12 Jun 2012,17:17
GOLD,10 GRMS,AHMEDABAD,29676,+,12 Jun 2012,12:50
GOLD,10 GRMS,AHMEDABAD,29582,+,11 Jun 2012,17:08
GOLD,10 GRMS,AHMEDABAD,29460,+,11 Jun 2012,13:31
GOLD,10 GRMS,AHMEDABAD,29430,+,09 Jun 2012,13:34
GOLD,10 GRMS,AHMEDABAD,29430,+,09 Jun 2012,13:34
GOLD,10 GRMS,AHMEDABAD,29252,+,08 Jun 2012,16:43
GOLD,10 GRMS,AHMEDABAD,29083,-,08 Jun 2012,12:52
GOLD,10 GRMS,AHMEDABAD,29732,-,07 Jun 2012,16:47
GOLD,10 GRMS,AHMEDABAD,29803,-,07 Jun 2012,13:00
GOLD,10 GRMS,AHMEDABAD,29998,-,06 Jun 2012,17:02
GOLD,10 GRMS,AHMEDABAD,30038,+,06 Jun 2012,13:12
GOLD,10 GRMS,AHMEDABAD,29900,+,05 Jun 2012,17:00
GOLD,10 GRMS,AHMEDABAD,29754,-,05 Jun 2012,13:01
GOLD,10 GRMS,AHMEDABAD,29809,-,04 Jun 2012,17:05
GOLD,10 GRMS,AHMEDABAD,29890,+,04 Jun 2012,12:54
GOLD,10 GRMS,AHMEDABAD,29803,+,02 Jun 2012,13:27
GOLD,10 GRMS,AHMEDABAD,29803,+,02 Jun 2012,13:27
